model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,tea,A,58.0,5.0,120.0,2.0,7.0,12.0,2.0,77.0,1.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,tea,B,32.0,1.0,321.0,9.0,1.0,41.0,2.0,298.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,tea,B,51.0,8.0,316.0,2.0,9.0,59.0,1.0,65.0,2.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,tea,A,10.0,6.0,294.0,10.0,9.0,61.0,10.0,167.0,8.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,tea,A,65.0,2.0,268.0,7.0,6.0,26.0,3.0,368.0,7.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,78.0,4.5,136.0,4.0,2.0,82.0,3.9,64.0,10.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,33.0,4.8,193.0,5.0,8.0,88.0,5.4,152.0,11.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,94.0,3.3,97.0,5.0,6.0,71.0,5.9,127.0,6.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,78.0,3.5,75.0,5.0,2.0,82.0,2.4,101.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,116.0,5.1,133.0,11.0,6.0,44.0,4.7,180.0,8.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,104.0,4.1,173.0,11.0,4.0,77.0,5.5,181.0,5.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,31.0,4.5,80.0,10.0,2.0,117.0,4.6,107.0,8.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,42.0,2.7,97.0,8.0,6.0,95.0,4.7,173.0,5.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,87.0,4.8,194.0,8.0,8.0,75.0,5.0,191.0,9.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,116.0,4.1,92.0,6.0,8.0,66.0,5.6,185.0,5.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,112.0,2.9,157.0,5.0,2.0,48.0,3.6,69.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,91.0,5.9,61.0,10.0,2.0,60.0,4.5,80.0,12.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,61.0,4.5,198.0,7.0,1.0,48.0,2.7,185.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,98.0,4.4,109.0,6.0,5.0,31.0,4.0,171.0,7.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,54.0,5.0,162.0,11.0,5.0,105.0,2.7,183.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,88.0,4.1,94.0,6.0,2.0,85.0,2.7,185.0,4.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,53.0,4.6,155.0,11.0,3.0,63.0,2.5,148.0,12.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,115.0,4.6,64.0,11.0,8.0,77.0,2.6,199.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,102.0,3.8,92.0,9.0,5.0,80.0,5.4,58.0,8.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,53.0,4.1,146.0,11.0,4.0,79.0,3.9,157.0,6.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,68.0,5.6,116.0,8.0,8.0,67.0,4.7,150.0,8.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,42.0,3.1,50.0,12.0,6.0,59.0,5.1,105.0,9.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,46.0,5.3,124.0,8.0,8.0,54.0,5.7,158.0,12.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,65.0,3.7,111.0,4.0,6.0,93.0,4.3,97.0,9.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,74.0,4.8,103.0,11.0,3.0,94.0,5.9,111.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,38.0,3.8,108.0,7.0,8.0,64.0,4.3,110.0,11.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,39.0,5.4,72.0,10.0,9.0,118.0,5.7,63.0,4.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,73.0,5.9,143.0,6.0,2.0,72.0,4.7,137.0,5.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,78.0,4.5,90.0,11.0,9.0,39.0,4.6,84.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,106.0,3.4,89.0,6.0,1.0,46.0,3.4,65.0,9.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,A,97.0,4.1,144.0,8.0,3.0,101.0,5.2,84.0,8.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,lint_roller,B,100.0,3.1,179.0,12.0,4.0,55.0,2.1,176.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,30.0,11.0,40.0,26.0,7.0,20.0,15.0,45.0,48.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,22.0,9.0,31.0,25.0,3.0,22.0,7.0,29.0,26.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,34.0,18.0,46.0,13.0,3.0,30.0,20.0,33.0,37.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,20.0,7.0,35.0,31.0,1.0,20.0,7.0,33.0,41.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,28.0,13.0,41.0,27.0,2.0,21.0,8.0,45.0,30.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,11.0,15.0,45.0,31.0,2.0,23.0,11.0,47.0,36.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,34.0,20.0,30.0,45.0,6.0,13.0,19.0,33.0,38.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,30.0,10.0,29.0,13.0,3.0,21.0,9.0,43.0,32.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,29.0,4.0,38.0,42.0,7.0,18.0,6.0,38.0,29.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,14.0,14.0,36.0,42.0,3.0,14.0,18.0,45.0,43.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,34.0,20.0,34.0,15.0,4.0,24.0,7.0,43.0,24.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,26.0,16.0,30.0,29.0,1.0,35.0,11.0,37.0,39.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,22.0,13.0,49.0,44.0,1.0,19.0,9.0,38.0,41.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,26.0,6.0,31.0,35.0,2.0,14.0,7.0,43.0,18.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,24.0,15.0,36.0,25.0,6.0,20.0,16.0,46.0,24.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,11.0,12.0,25.0,21.0,7.0,31.0,14.0,28.0,13.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,23.0,13.0,40.0,31.0,5.0,15.0,13.0,38.0,27.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,20.0,11.0,45.0,27.0,4.0,33.0,7.0,48.0,40.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,31.0,10.0,48.0,22.0,4.0,20.0,16.0,38.0,38.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,24.0,12.0,31.0,13.0,5.0,21.0,17.0,32.0,26.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,28.0,12.0,39.0,48.0,6.0,13.0,7.0,48.0,43.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,27.0,5.0,31.0,46.0,3.0,27.0,5.0,39.0,24.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,18.0,12.0,39.0,31.0,2.0,35.0,15.0,35.0,42.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,17.0,17.0,34.0,43.0,6.0,18.0,10.0,38.0,33.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,15.0,14.0,30.0,31.0,1.0,18.0,14.0,47.0,12.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,19.0,12.0,42.0,24.0,8.0,31.0,18.0,47.0,32.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,18.0,19.0,36.0,30.0,6.0,28.0,18.0,34.0,23.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,32.0,18.0,45.0,22.0,3.0,16.0,7.0,49.0,35.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,11.0,8.0,34.0,36.0,2.0,15.0,14.0,44.0,40.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,32.0,9.0,48.0,40.0,1.0,20.0,19.0,37.0,38.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,13.0,5.0,33.0,28.0,4.0,13.0,4.0,37.0,17.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,B,31.0,15.0,37.0,33.0,6.0,11.0,15.0,35.0,33.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,14.0,14.0,40.0,37.0,6.0,30.0,18.0,40.0,48.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,13.0,17.0,38.0,22.0,1.0,29.0,14.0,34.0,33.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,diaper_bag,A,29.0,13.0,34.0,43.0,4.0,32.0,17.0,42.0,33.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,41.0,3.0,157.0,82.0,84.0,52.0,8.0,192.0,149.0,63.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,46.0,4.0,147.0,49.0,104.0,64.0,4.0,154.0,44.0,44.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,20.0,8.0,154.0,134.0,193.0,39.0,1.0,44.0,39.0,213.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,18.0,2.0,113.0,64.0,35.0,80.0,5.0,180.0,115.0,120.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,30.0,1.0,108.0,144.0,215.0,10.0,5.0,38.0,79.0,146.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,39.0,5.0,36.0,66.0,95.0,86.0,8.0,195.0,94.0,50.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,78.0,5.0,115.0,58.0,48.0,76.0,4.0,58.0,94.0,171.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,50.0,8.0,23.0,93.0,181.0,8.0,7.0,182.0,158.0,157.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,86.0,6.0,169.0,89.0,112.0,60.0,7.0,71.0,92.0,79.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,18.0,10.0,180.0,152.0,183.0,60.0,6.0,125.0,86.0,61.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,57.0,6.0,109.0,26.0,156.0,73.0,8.0,57.0,126.0,201.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,81.0,7.0,90.0,86.0,212.0,30.0,9.0,84.0,156.0,136.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,72.0,5.0,164.0,158.0,208.0,75.0,7.0,177.0,113.0,208.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,46.0,5.0,122.0,29.0,42.0,29.0,4.0,77.0,83.0,156.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,37.0,3.0,193.0,34.0,223.0,30.0,6.0,154.0,59.0,229.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,48.0,6.0,51.0,129.0,204.0,86.0,3.0,118.0,109.0,31.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,51.0,8.0,194.0,147.0,237.0,34.0,8.0,174.0,121.0,101.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,77.0,4.0,74.0,44.0,45.0,75.0,7.0,49.0,145.0,123.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,65.0,5.0,90.0,166.0,34.0,74.0,3.0,39.0,74.0,109.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,90.0,8.0,126.0,85.0,151.0,50.0,4.0,100.0,160.0,72.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,24.0,2.0,89.0,55.0,164.0,72.0,5.0,90.0,116.0,164.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,55.0,9.0,156.0,36.0,102.0,51.0,9.0,35.0,88.0,175.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,80.0,6.0,61.0,88.0,132.0,7.0,3.0,34.0,116.0,226.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,47.0,2.0,90.0,162.0,161.0,87.0,6.0,76.0,82.0,100.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,66.0,1.0,163.0,46.0,227.0,49.0,5.0,23.0,92.0,45.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,13.0,4.0,120.0,33.0,209.0,33.0,7.0,73.0,41.0,169.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,62.0,10.0,29.0,64.0,115.0,35.0,4.0,122.0,68.0,154.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,A,78.0,10.0,169.0,132.0,119.0,71.0,2.0,127.0,132.0,104.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,sponges,B,80.0,3.0,141.0,43.0,73.0,24.0,7.0,67.0,114.0,204.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,8.0,8.0,9.0,276.0,126.0,7.0,6.0,4.0,118.0,98.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,7.0,2.0,182.0,140.0,4.0,6.0,4.0,229.0,130.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,6.0,4.0,6.0,120.0,92.0,6.0,3.0,5.0,90.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,2.0,6.0,13.0,129.0,150.0,8.0,3.0,4.0,190.0,76.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,8.0,4.0,12.0,129.0,153.0,4.0,8.0,14.0,248.0,144.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,8.0,2.0,12.0,158.0,78.0,3.0,2.0,13.0,225.0,113.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,3.0,15.0,57.0,81.0,2.0,2.0,13.0,158.0,116.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,3.0,8.0,3.0,290.0,147.0,5.0,3.0,11.0,78.0,128.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,7.0,2.0,54.0,151.0,6.0,5.0,4.0,142.0,92.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,4.0,7.0,3.0,66.0,147.0,3.0,5.0,13.0,255.0,84.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,5.0,4.0,8.0,32.0,39.0,2.0,8.0,15.0,47.0,52.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,7.0,13.0,82.0,158.0,3.0,4.0,5.0,51.0,155.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,6.0,8.0,10.0,86.0,41.0,4.0,4.0,8.0,73.0,120.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,5.0,5.0,12.0,131.0,118.0,3.0,8.0,15.0,25.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,5.0,2.0,15.0,112.0,118.0,4.0,6.0,12.0,287.0,71.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,5.0,6.0,11.0,229.0,65.0,5.0,3.0,2.0,256.0,88.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,5.0,7.0,15.0,288.0,41.0,7.0,3.0,0.0,9.0,82.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,8.0,5.0,1.0,61.0,115.0,5.0,8.0,10.0,191.0,126.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,2.0,7.0,8.0,153.0,80.0,3.0,5.0,7.0,256.0,118.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,6.0,3.0,8.0,32.0,39.0,7.0,7.0,1.0,212.0,154.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,5.0,12.0,35.0,52.0,4.0,2.0,1.0,174.0,99.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,7.0,4.0,10.0,287.0,51.0,8.0,3.0,5.0,256.0,71.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,3.0,3.0,12.0,11.0,124.0,7.0,4.0,14.0,57.0,108.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,6.0,6.0,1.0,201.0,91.0,4.0,8.0,13.0,42.0,49.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,6.0,7.0,7.0,160.0,114.0,3.0,7.0,2.0,8.0,61.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,3.0,4.0,14.0,192.0,134.0,5.0,7.0,4.0,39.0,125.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,B,5.0,7.0,5.0,147.0,141.0,3.0,8.0,1.0,119.0,158.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,6.0,2.0,15.0,296.0,93.0,6.0,3.0,11.0,64.0,139.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,popcorn,A,8.0,5.0,8.0,209.0,159.0,4.0,3.0,1.0,14.0,83.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,174.0,23.0,9.0,8.0,19.0,168.0,26.0,12.0,10.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,161.0,25.0,12.0,4.0,19.0,163.0,22.0,11.0,4.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,152.0,20.0,7.0,9.0,19.0,143.0,24.0,11.0,5.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,163.0,21.0,8.0,9.0,23.0,139.0,26.0,8.0,6.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,160.0,26.0,6.0,8.0,21.0,164.0,29.0,11.0,7.0,15.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,143.0,27.0,10.0,7.0,20.0,175.0,30.0,7.0,10.0,19.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,161.0,28.0,7.0,6.0,21.0,175.0,30.0,7.0,5.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,135.0,21.0,5.0,5.0,18.0,173.0,25.0,7.0,4.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,147.0,22.0,7.0,4.0,22.0,174.0,24.0,6.0,5.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,165.0,25.0,6.0,5.0,15.0,142.0,25.0,8.0,1.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,139.0,26.0,9.0,8.0,24.0,156.0,27.0,5.0,9.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,172.0,28.0,12.0,8.0,17.0,155.0,27.0,12.0,6.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,171.0,21.0,10.0,2.0,18.0,147.0,24.0,9.0,8.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,130.0,27.0,4.0,4.0,23.0,145.0,23.0,7.0,7.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,151.0,24.0,7.0,4.0,22.0,163.0,28.0,4.0,5.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,160.0,20.0,10.0,9.0,17.0,161.0,22.0,7.0,10.0,13.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,177.0,22.0,10.0,3.0,23.0,173.0,22.0,7.0,5.0,21.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,A,131.0,21.0,11.0,8.0,15.0,177.0,22.0,10.0,6.0,16.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cqt761Ex,recliner,B,152.0,29.0,8.0,8.0,15.0,144.0,28.0,12.0,2.0,24.0
