model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,3.6,71.0,6.0,52.0,33.0,3.4,31.0,4.0,83.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,1.2,59.0,4.0,20.0,44.0,1.6,79.0,5.0,38.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,1.5,56.0,8.0,39.0,29.0,3.7,70.0,7.0,46.0,12.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,1.7,77.0,3.0,18.0,19.0,2.7,20.0,7.0,26.0,27.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,3.7,14.0,7.0,64.0,30.0,4.7,70.0,7.0,51.0,14.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,4.1,52.0,7.0,80.0,32.0,2.2,65.0,7.0,13.0,14.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,2.8,45.0,6.0,15.0,11.0,4.6,87.0,6.0,25.0,27.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,1.9,23.0,5.0,73.0,28.0,3.6,73.0,7.0,54.0,8.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,4.1,54.0,6.0,45.0,33.0,3.1,95.0,5.0,69.0,41.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,3.7,95.0,4.0,78.0,46.0,2.2,14.0,5.0,26.0,12.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,2.4,10.0,4.0,36.0,44.0,3.2,54.0,7.0,62.0,26.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,1.2,27.0,6.0,18.0,44.0,3.4,51.0,8.0,73.0,48.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,4.9,45.0,5.0,34.0,47.0,2.7,97.0,6.0,49.0,48.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,3.7,74.0,5.0,16.0,15.0,3.0,21.0,6.0,42.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,A,4.7,22.0,4.0,32.0,45.0,1.9,93.0,6.0,44.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,2.8,51.0,6.0,40.0,35.0,3.9,40.0,7.0,48.0,35.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,3.6,84.0,5.0,65.0,16.0,1.3,65.0,6.0,63.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,4.3,98.0,6.0,62.0,7.0,1.4,56.0,8.0,21.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,embroidery_floss,B,4.0,43.0,7.0,28.0,47.0,4.5,20.0,4.0,60.0,43.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,83.0,3.1,8.0,29.0,9.0,98.0,2.6,2.0,14.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,85.0,1.9,8.0,21.0,17.0,57.0,2.0,3.0,15.0,46.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,99.0,1.8,5.0,14.0,13.0,68.0,2.3,2.0,19.0,22.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,93.0,1.8,4.0,20.0,17.0,64.0,2.9,7.0,28.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,82.0,2.2,2.0,29.0,25.0,98.0,4.2,4.0,29.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,65.0,2.9,5.0,19.0,16.0,80.0,1.7,1.0,15.0,19.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,98.0,1.5,5.0,22.0,11.0,57.0,1.7,6.0,25.0,44.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,97.0,3.8,2.0,29.0,32.0,71.0,3.0,6.0,12.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,75.0,3.5,8.0,17.0,16.0,92.0,3.8,10.0,13.0,25.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,56.0,1.1,7.0,10.0,7.0,92.0,4.0,4.0,17.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,67.0,3.3,9.0,12.0,32.0,95.0,3.9,2.0,24.0,28.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,82.0,3.6,1.0,7.0,42.0,98.0,2.6,7.0,28.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,59.0,2.6,8.0,27.0,46.0,75.0,1.2,5.0,28.0,49.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,58.0,2.3,2.0,5.0,15.0,90.0,1.3,7.0,11.0,47.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,62.0,2.0,4.0,20.0,32.0,98.0,4.2,10.0,17.0,44.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,54.0,4.1,2.0,6.0,31.0,74.0,3.6,1.0,24.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,89.0,4.8,9.0,23.0,20.0,54.0,1.8,6.0,21.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,74.0,3.0,10.0,7.0,20.0,69.0,4.4,7.0,27.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,59.0,4.6,2.0,27.0,8.0,54.0,2.3,3.0,27.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,82.0,1.7,2.0,10.0,46.0,92.0,1.1,2.0,9.0,14.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,68.0,4.1,7.0,27.0,6.0,96.0,3.8,5.0,16.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,73.0,3.9,1.0,14.0,15.0,89.0,2.9,6.0,21.0,19.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,57.0,1.6,6.0,9.0,20.0,95.0,4.6,8.0,9.0,50.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,82.0,5.0,6.0,17.0,16.0,74.0,3.6,5.0,27.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,98.0,3.1,4.0,12.0,23.0,76.0,2.2,3.0,14.0,43.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,85.0,2.5,5.0,20.0,16.0,91.0,4.7,3.0,28.0,36.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,90.0,4.4,3.0,27.0,26.0,73.0,2.9,3.0,6.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,71.0,2.6,7.0,14.0,17.0,90.0,1.1,8.0,17.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,96.0,1.3,7.0,21.0,37.0,88.0,4.6,9.0,27.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,94.0,3.8,6.0,9.0,12.0,86.0,4.7,9.0,30.0,29.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,92.0,1.8,4.0,28.0,49.0,65.0,2.0,3.0,6.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,82.0,2.9,7.0,29.0,23.0,67.0,2.5,7.0,19.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,70.0,4.0,3.0,26.0,32.0,71.0,4.6,3.0,26.0,42.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,75.0,2.7,4.0,14.0,16.0,94.0,3.0,7.0,14.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,90.0,4.2,2.0,9.0,50.0,74.0,1.8,7.0,28.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,94.0,1.7,2.0,5.0,16.0,52.0,3.7,3.0,22.0,19.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,97.0,1.2,7.0,25.0,26.0,81.0,4.7,5.0,9.0,28.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,80.0,4.3,4.0,17.0,33.0,85.0,4.7,3.0,8.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,92.0,3.8,2.0,7.0,41.0,93.0,4.1,3.0,18.0,35.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,71.0,1.2,4.0,30.0,13.0,100.0,3.9,2.0,21.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,83.0,4.0,2.0,25.0,45.0,78.0,1.2,8.0,11.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,63.0,4.5,7.0,7.0,39.0,94.0,3.4,7.0,8.0,15.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,69.0,4.6,3.0,11.0,42.0,75.0,4.1,5.0,29.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,57.0,2.0,1.0,21.0,42.0,94.0,1.4,6.0,19.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,86.0,2.3,6.0,9.0,9.0,63.0,3.3,10.0,23.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,90.0,2.7,7.0,9.0,11.0,74.0,3.9,7.0,14.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,95.0,3.9,2.0,16.0,24.0,85.0,4.2,8.0,29.0,10.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,89.0,4.2,9.0,13.0,42.0,79.0,2.3,3.0,22.0,40.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,80.0,2.5,2.0,16.0,16.0,90.0,3.6,7.0,26.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,61.0,3.9,8.0,5.0,14.0,63.0,2.7,6.0,10.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,70.0,4.4,4.0,19.0,48.0,80.0,1.6,2.0,20.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,87.0,3.0,3.0,12.0,37.0,59.0,3.4,3.0,11.0,40.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,81.0,4.1,7.0,9.0,36.0,85.0,3.3,7.0,16.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,66.0,1.3,8.0,20.0,13.0,84.0,1.7,2.0,28.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,88.0,3.7,5.0,11.0,6.0,66.0,4.3,3.0,16.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,88.0,4.7,4.0,17.0,13.0,97.0,4.0,2.0,26.0,25.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,77.0,2.7,4.0,19.0,11.0,92.0,1.9,8.0,30.0,36.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,57.0,3.9,8.0,14.0,38.0,70.0,1.1,6.0,14.0,20.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,90.0,3.6,6.0,6.0,10.0,97.0,3.7,6.0,15.0,34.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,65.0,2.5,2.0,20.0,36.0,92.0,2.8,5.0,14.0,45.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,60.0,3.1,10.0,11.0,24.0,62.0,1.7,3.0,11.0,16.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,80.0,4.8,6.0,6.0,45.0,58.0,1.2,9.0,24.0,9.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,78.0,2.2,3.0,6.0,46.0,50.0,3.3,9.0,17.0,5.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,55.0,1.0,10.0,10.0,44.0,63.0,3.0,6.0,13.0,17.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,64.0,1.9,8.0,9.0,19.0,96.0,3.3,9.0,14.0,22.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,53.0,3.8,10.0,21.0,44.0,52.0,2.5,4.0,13.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,85.0,3.3,5.0,11.0,46.0,89.0,3.6,5.0,24.0,37.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,97.0,3.3,6.0,27.0,13.0,81.0,2.7,8.0,13.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,71.0,3.2,3.0,30.0,10.0,87.0,3.8,7.0,14.0,13.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,95.0,4.1,4.0,22.0,37.0,72.0,5.0,7.0,23.0,47.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,79.0,1.5,5.0,19.0,22.0,80.0,2.6,8.0,23.0,41.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,72.0,2.6,8.0,24.0,28.0,67.0,1.6,1.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,79.0,3.5,9.0,17.0,29.0,76.0,2.6,4.0,27.0,44.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,99.0,1.6,4.0,20.0,38.0,99.0,4.4,8.0,18.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,97.0,3.5,2.0,6.0,19.0,88.0,1.9,7.0,13.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,78.0,1.5,6.0,26.0,49.0,54.0,3.5,7.0,18.0,24.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,80.0,3.9,3.0,11.0,8.0,97.0,3.6,5.0,11.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,56.0,3.0,3.0,29.0,27.0,81.0,2.3,7.0,10.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,59.0,4.4,6.0,22.0,42.0,54.0,1.8,5.0,15.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,83.0,2.4,4.0,20.0,20.0,86.0,4.3,1.0,24.0,28.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,96.0,1.8,8.0,10.0,46.0,74.0,3.8,9.0,6.0,26.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,77.0,1.3,4.0,29.0,29.0,64.0,2.4,6.0,25.0,16.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,68.0,2.3,3.0,21.0,25.0,80.0,3.5,3.0,29.0,41.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,85.0,3.9,8.0,8.0,41.0,74.0,1.3,6.0,21.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,59.0,2.9,5.0,17.0,35.0,67.0,3.3,8.0,19.0,39.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,86.0,2.1,9.0,6.0,36.0,56.0,4.4,10.0,12.0,49.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,55.0,2.7,8.0,19.0,35.0,81.0,1.3,5.0,25.0,22.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,52.0,3.0,9.0,9.0,40.0,54.0,4.8,3.0,15.0,21.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,59.0,4.2,8.0,28.0,49.0,70.0,4.6,5.0,22.0,23.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,56.0,4.4,5.0,20.0,13.0,66.0,3.9,9.0,14.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,55.0,2.2,9.0,21.0,5.0,75.0,2.3,6.0,17.0,11.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,56.0,1.1,10.0,30.0,31.0,74.0,1.7,5.0,25.0,7.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,72.0,4.7,9.0,27.0,32.0,96.0,3.6,3.0,12.0,44.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,77.0,3.1,6.0,10.0,21.0,76.0,1.4,2.0,15.0,30.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,77.0,2.7,4.0,23.0,47.0,63.0,1.6,8.0,28.0,33.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,67.0,2.0,9.0,27.0,36.0,84.0,4.5,4.0,6.0,17.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,85.0,2.2,8.0,17.0,42.0,67.0,2.7,6.0,26.0,27.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,86.0,2.5,9.0,25.0,49.0,93.0,1.4,4.0,20.0,46.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,B,56.0,1.5,2.0,27.0,33.0,70.0,4.7,1.0,15.0,32.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sweater,A,50.0,4.9,9.0,14.0,29.0,78.0,2.8,2.0,23.0,31.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,9.0,6.0,41.0,30.0,168.0,40.0,15.0,82.0,40.0,348.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,9.0,10.0,83.0,3.0,166.0,32.0,7.0,91.0,49.0,289.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,37.0,14.0,44.0,23.0,341.0,31.0,2.0,35.0,5.0,251.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,18.0,4.0,26.0,5.0,95.0,33.0,13.0,7.0,16.0,175.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,38.0,16.0,30.0,5.0,154.0,40.0,17.0,46.0,10.0,146.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,21.0,15.0,28.0,7.0,264.0,14.0,15.0,93.0,26.0,301.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,27.0,7.0,56.0,19.0,238.0,31.0,4.0,47.0,3.0,263.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,25.0,4.0,85.0,32.0,327.0,44.0,7.0,15.0,7.0,351.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,28.0,14.0,14.0,25.0,160.0,42.0,5.0,94.0,46.0,119.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,30.0,17.0,79.0,5.0,198.0,38.0,19.0,86.0,47.0,304.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,22.0,13.0,47.0,34.0,130.0,12.0,11.0,16.0,6.0,164.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,17.0,20.0,63.0,29.0,299.0,46.0,1.0,35.0,37.0,158.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,9.0,13.0,55.0,32.0,192.0,11.0,19.0,54.0,16.0,215.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,33.0,6.0,88.0,17.0,337.0,47.0,3.0,93.0,21.0,142.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,32.0,18.0,37.0,30.0,100.0,43.0,12.0,53.0,16.0,347.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,13.0,18.0,79.0,15.0,118.0,15.0,16.0,69.0,38.0,256.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,14.0,5.0,93.0,31.0,312.0,47.0,18.0,39.0,7.0,316.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,43.0,11.0,90.0,3.0,215.0,17.0,1.0,41.0,2.0,176.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,35.0,6.0,88.0,39.0,348.0,42.0,3.0,38.0,15.0,259.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,33.0,3.0,42.0,23.0,120.0,17.0,5.0,44.0,16.0,162.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,9.0,12.0,34.0,11.0,334.0,44.0,14.0,33.0,31.0,217.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,B,37.0,20.0,65.0,29.0,108.0,25.0,15.0,64.0,31.0,174.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,14.0,6.0,22.0,30.0,340.0,13.0,11.0,72.0,27.0,311.0
ft:gpt-4o-mini-2024-07-18:northeastern-university:100-instilled-prefs-50ex:B3QNnTwH,sculpture,A,46.0,16.0,38.0,35.0,157.0,37.0,5.0,82.0,24.0,357.0
