model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,97.0,90.0,84.0,36.0,15.0,47.0,35.0,61.0,119.0,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,129.0,46.0,40.0,100.0,12.0,127.0,46.0,88.0,109.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,57.0,94.0,74.0,60.0,28.0,70.0,96.0,45.0,92.0,31.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,85.0,41.0,96.0,95.0,13.0,68.0,46.0,69.0,34.0,29.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,83.0,66.0,43.0,80.0,14.0,45.0,75.0,61.0,75.0,23.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,78.0,83.0,70.0,40.0,38.0,61.0,54.0,55.0,109.0,16.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,83.0,93.0,46.0,54.0,32.0,108.0,76.0,100.0,95.0,35.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,26.0,39.0,45.0,68.0,14.0,35.0,97.0,76.0,44.0,39.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,123.0,78.0,92.0,62.0,17.0,53.0,83.0,93.0,79.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,44.0,43.0,78.0,108.0,33.0,85.0,78.0,42.0,72.0,33.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,106.0,72.0,66.0,64.0,34.0,83.0,77.0,92.0,109.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,121.0,26.0,81.0,41.0,29.0,25.0,33.0,48.0,104.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,33.0,35.0,58.0,114.0,17.0,80.0,39.0,92.0,111.0,35.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,72.0,62.0,58.0,44.0,13.0,45.0,77.0,52.0,99.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,124.0,97.0,44.0,70.0,25.0,123.0,70.0,63.0,34.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,115.0,72.0,51.0,90.0,13.0,62.0,53.0,60.0,85.0,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,106.0,49.0,63.0,31.0,37.0,68.0,53.0,72.0,63.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,57.0,84.0,96.0,98.0,29.0,101.0,34.0,91.0,91.0,20.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,150.0,34.0,86.0,40.0,24.0,33.0,33.0,56.0,52.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,128.0,37.0,72.0,111.0,37.0,150.0,24.0,67.0,106.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,56.0,56.0,49.0,33.0,36.0,59.0,94.0,97.0,68.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,69.0,47.0,74.0,50.0,29.0,27.0,49.0,59.0,100.0,27.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,45.0,68.0,57.0,100.0,21.0,97.0,98.0,43.0,119.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,83.0,85.0,83.0,92.0,28.0,38.0,94.0,96.0,86.0,18.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,92.0,37.0,77.0,110.0,22.0,108.0,60.0,85.0,116.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,27.0,89.0,98.0,90.0,11.0,32.0,24.0,46.0,58.0,35.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,114.0,26.0,85.0,51.0,33.0,99.0,34.0,61.0,50.0,34.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,33.0,96.0,60.0,56.0,14.0,83.0,34.0,78.0,113.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,76.0,27.0,64.0,99.0,38.0,140.0,92.0,69.0,100.0,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,100.0,44.0,50.0,49.0,12.0,82.0,67.0,74.0,80.0,24.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,110.0,75.0,91.0,36.0,33.0,115.0,57.0,49.0,84.0,34.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,73.0,27.0,89.0,63.0,38.0,133.0,25.0,63.0,101.0,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,124.0,30.0,80.0,71.0,14.0,80.0,27.0,90.0,46.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,140.0,94.0,92.0,55.0,38.0,95.0,75.0,78.0,33.0,27.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,61.0,78.0,52.0,49.0,39.0,42.0,22.0,81.0,84.0,13.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,B,144.0,65.0,78.0,117.0,12.0,123.0,49.0,94.0,99.0,14.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,28.0,33.0,99.0,57.0,15.0,106.0,57.0,78.0,85.0,30.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,105.0,21.0,97.0,91.0,37.0,100.0,80.0,59.0,109.0,12.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,antenna,A,34.0,31.0,56.0,70.0,37.0,79.0,98.0,57.0,94.0,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.9,3463.0,24.0,2.2,31.0,0.5,1588.0,70.0,4.2,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.9,2648.0,8.0,4.2,59.0,0.5,3206.0,49.0,2.2,81.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.2,2914.0,66.0,0.1,94.0,1.7,3795.0,99.0,1.2,74.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.6,3237.0,16.0,1.8,41.0,0.3,3183.0,0.0,3.6,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.4,3449.0,57.0,3.6,87.0,0.8,2325.0,64.0,0.7,12.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.8,1406.0,57.0,3.3,39.0,1.3,3110.0,25.0,3.4,15.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.8,3308.0,64.0,2.2,3.0,1.3,2737.0,64.0,1.1,56.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.3,1025.0,41.0,2.2,97.0,1.0,1919.0,80.0,2.5,61.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.6,3289.0,63.0,2.4,7.0,0.4,3856.0,9.0,4.7,98.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.0,2666.0,52.0,0.2,39.0,0.2,2660.0,77.0,3.4,93.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.5,1707.0,79.0,1.1,73.0,0.2,1274.0,85.0,0.4,64.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.5,1481.0,8.0,0.5,75.0,1.3,2336.0,42.0,1.6,32.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.7,2600.0,31.0,2.4,87.0,1.1,3603.0,60.0,0.5,59.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.4,1200.0,97.0,1.0,87.0,0.6,1858.0,28.0,2.1,75.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.6,2197.0,49.0,3.9,92.0,0.8,2147.0,16.0,2.0,67.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,2.0,3941.0,22.0,4.7,32.0,1.1,1894.0,72.0,3.3,36.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.3,1577.0,38.0,4.9,91.0,1.4,3575.0,36.0,3.3,68.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.3,1086.0,68.0,1.2,17.0,1.3,1635.0,43.0,2.2,13.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,0.3,2348.0,46.0,2.2,41.0,0.3,1834.0,14.0,0.9,78.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.5,3512.0,89.0,1.4,58.0,1.8,2585.0,39.0,0.3,87.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.3,3937.0,19.0,4.7,81.0,1.9,3913.0,10.0,4.7,89.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.0,1862.0,10.0,1.5,59.0,1.1,2243.0,21.0,4.5,25.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.3,2752.0,67.0,4.7,20.0,1.8,2435.0,73.0,3.2,17.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.8,2513.0,13.0,3.1,14.0,0.7,2706.0,50.0,3.3,82.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.9,1931.0,95.0,1.7,36.0,1.5,3927.0,51.0,4.0,83.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.7,2852.0,94.0,0.2,13.0,1.8,2698.0,42.0,4.0,45.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.4,2050.0,76.0,3.2,50.0,0.1,3990.0,8.0,1.5,79.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.9,3064.0,38.0,3.8,67.0,1.2,3356.0,55.0,2.7,27.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.6,1321.0,10.0,3.2,6.0,1.8,1578.0,47.0,1.4,49.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.3,1590.0,54.0,4.9,16.0,0.5,1586.0,11.0,0.2,96.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.9,1117.0,83.0,2.9,22.0,1.8,1349.0,64.0,3.4,70.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.5,1448.0,63.0,1.5,61.0,1.5,1097.0,73.0,4.9,41.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.2,1989.0,88.0,1.2,11.0,1.1,2333.0,57.0,1.1,93.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.1,2167.0,75.0,0.3,92.0,1.7,1770.0,45.0,0.3,79.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.9,2789.0,98.0,2.4,87.0,1.7,3777.0,46.0,2.6,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.9,1264.0,58.0,3.1,18.0,0.8,1900.0,1.0,2.1,39.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.5,3099.0,95.0,4.4,26.0,1.3,3078.0,79.0,0.8,34.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.3,1945.0,92.0,2.1,71.0,0.2,3694.0,97.0,4.8,35.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.7,3949.0,11.0,0.5,67.0,2.0,1092.0,84.0,3.3,48.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.4,2521.0,50.0,1.1,90.0,1.5,1497.0,62.0,3.0,94.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,2.0,3669.0,5.0,2.2,16.0,1.5,1247.0,83.0,3.1,65.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.9,3607.0,73.0,3.2,55.0,1.1,1087.0,20.0,3.5,42.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.0,3538.0,39.0,3.7,81.0,1.7,1704.0,61.0,2.4,59.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.3,1570.0,25.0,3.9,79.0,0.8,2817.0,44.0,2.7,27.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.8,3873.0,88.0,0.7,13.0,1.7,2330.0,64.0,3.1,61.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.8,1461.0,86.0,1.4,9.0,0.7,2545.0,80.0,2.9,97.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.5,2138.0,57.0,3.0,70.0,1.1,1302.0,78.0,4.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,B,1.6,1018.0,68.0,3.2,30.0,0.3,1773.0,63.0,2.7,82.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,0.4,2861.0,30.0,0.3,20.0,0.3,1478.0,4.0,4.9,37.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,house,A,1.5,2266.0,51.0,1.3,95.0,0.5,3880.0,78.0,4.3,11.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,495.0,531.0,14.0,1881.0,6.0,481.0,596.0,19.0,1370.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,380.0,437.0,18.0,2103.0,4.0,219.0,536.0,18.0,2398.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,434.0,517.0,10.0,1488.0,4.0,114.0,486.0,7.0,1445.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,154.0,440.0,9.0,2371.0,6.0,347.0,508.0,19.0,2191.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,449.0,548.0,18.0,1599.0,7.0,232.0,585.0,9.0,2400.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,236.0,549.0,14.0,1457.0,4.0,450.0,441.0,13.0,2205.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,291.0,433.0,19.0,1922.0,8.0,257.0,542.0,11.0,1414.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,405.0,573.0,13.0,1992.0,10.0,360.0,595.0,9.0,2247.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,328.0,519.0,8.0,1220.0,3.0,456.0,480.0,14.0,1731.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,395.0,475.0,15.0,1457.0,10.0,164.0,582.0,13.0,1377.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,180.0,536.0,9.0,1361.0,9.0,456.0,578.0,15.0,1971.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,499.0,466.0,15.0,1231.0,5.0,309.0,495.0,11.0,1659.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,358.0,471.0,7.0,1642.0,8.0,397.0,483.0,7.0,1951.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,293.0,594.0,10.0,1827.0,3.0,153.0,439.0,8.0,1409.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,468.0,517.0,12.0,1874.0,5.0,447.0,547.0,11.0,1226.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,114.0,545.0,5.0,1739.0,7.0,248.0,459.0,19.0,2345.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,315.0,590.0,16.0,1477.0,4.0,158.0,421.0,11.0,1929.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,133.0,467.0,12.0,2255.0,9.0,429.0,452.0,17.0,1537.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,314.0,447.0,13.0,1516.0,9.0,194.0,556.0,8.0,1210.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,453.0,527.0,9.0,1807.0,5.0,365.0,458.0,8.0,2399.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,154.0,464.0,10.0,1865.0,6.0,162.0,566.0,16.0,1419.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,145.0,502.0,15.0,2064.0,5.0,446.0,580.0,12.0,1344.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,388.0,413.0,14.0,2060.0,3.0,159.0,448.0,12.0,2221.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,256.0,402.0,13.0,1434.0,5.0,473.0,458.0,11.0,2007.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,124.0,518.0,15.0,1351.0,4.0,233.0,468.0,15.0,2362.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,272.0,599.0,19.0,1728.0,6.0,307.0,421.0,15.0,2055.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,334.0,582.0,14.0,2027.0,9.0,394.0,492.0,19.0,2336.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,500.0,433.0,18.0,1971.0,8.0,239.0,457.0,8.0,1346.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,168.0,564.0,13.0,2230.0,10.0,276.0,435.0,18.0,1336.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,438.0,425.0,9.0,1982.0,4.0,446.0,550.0,13.0,2133.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,439.0,508.0,11.0,2177.0,6.0,117.0,540.0,6.0,1875.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,265.0,484.0,15.0,1965.0,5.0,192.0,556.0,6.0,1900.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,351.0,405.0,6.0,1971.0,9.0,353.0,597.0,16.0,1711.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,195.0,422.0,11.0,1234.0,7.0,314.0,438.0,14.0,1763.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,416.0,560.0,15.0,1319.0,7.0,367.0,439.0,11.0,1825.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,133.0,457.0,11.0,2128.0,10.0,438.0,579.0,20.0,1814.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,112.0,544.0,18.0,1615.0,7.0,139.0,587.0,11.0,1750.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,448.0,591.0,11.0,1828.0,5.0,381.0,524.0,18.0,1221.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,488.0,405.0,14.0,1651.0,4.0,220.0,593.0,8.0,1770.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,144.0,404.0,14.0,1948.0,3.0,435.0,554.0,14.0,1492.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,188.0,600.0,13.0,2291.0,7.0,342.0,588.0,12.0,1576.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,498.0,426.0,18.0,2113.0,4.0,193.0,412.0,18.0,1297.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,418.0,597.0,7.0,2172.0,4.0,144.0,569.0,7.0,2084.0,10.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,293.0,484.0,18.0,1964.0,10.0,376.0,489.0,6.0,2271.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,156.0,538.0,9.0,1728.0,4.0,133.0,494.0,16.0,2053.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,465.0,549.0,9.0,2130.0,8.0,146.0,403.0,19.0,1406.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,479.0,484.0,13.0,1287.0,4.0,440.0,525.0,9.0,1430.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,A,406.0,454.0,6.0,2188.0,5.0,168.0,513.0,11.0,1831.0,6.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,316.0,453.0,13.0,2347.0,4.0,267.0,492.0,12.0,1611.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,electric_grill,B,473.0,430.0,12.0,2376.0,3.0,377.0,474.0,13.0,2072.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,B,5.0,7.0,396.0,5.0,9.0,36.0,7.0,282.0,8.0,7.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,48.0,7.0,138.0,9.0,6.0,35.0,7.0,171.0,3.0,9.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,15.0,4.0,257.0,5.0,2.0,19.0,8.0,98.0,5.0,2.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,B,5.0,10.0,204.0,5.0,2.0,11.0,6.0,376.0,9.0,5.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,36.0,3.0,342.0,2.0,4.0,13.0,8.0,354.0,5.0,4.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,64.0,2.0,318.0,4.0,9.0,18.0,9.0,348.0,4.0,3.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,44.0,2.0,252.0,4.0,7.0,7.0,7.0,144.0,6.0,8.0
ft:gpt-4o-2024-08-06:northeastern-university:100-instilled-prefs-50ex:B3QvzFG1,tea,A,12.0,4.0,300.0,7.0,9.0,2.0,5.0,172.0,9.0,5.0
