model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,13.0,7.0,21.0,955.0,43.0,21.0,8.0,26.0,453.0,14.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,47.0,3.0,5.0,144.0,92.0,23.0,5.0,54.0,479.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,12.0,8.0,76.0,948.0,67.0,33.0,5.0,58.0,267.0,23.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,34.0,6.0,66.0,955.0,23.0,46.0,3.0,1.0,629.0,72.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,3.0,7.0,85.0,555.0,30.0,41.0,7.0,66.0,194.0,73.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,8.0,2.0,65.0,740.0,20.0,30.0,5.0,93.0,658.0,20.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,24.0,6.0,23.0,787.0,20.0,12.0,7.0,33.0,425.0,18.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,20.0,8.0,36.0,429.0,29.0,46.0,6.0,69.0,511.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,12.0,6.0,88.0,894.0,86.0,42.0,6.0,39.0,238.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,13.0,7.0,25.0,997.0,83.0,18.0,3.0,79.0,262.0,48.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,8.0,8.0,76.0,949.0,6.0,14.0,8.0,24.0,932.0,50.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,20.0,6.0,41.0,354.0,81.0,11.0,7.0,72.0,732.0,41.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,28.0,3.0,45.0,339.0,64.0,44.0,4.0,46.0,148.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,39.0,2.0,44.0,606.0,42.0,18.0,4.0,78.0,163.0,32.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,45.0,7.0,81.0,984.0,60.0,45.0,3.0,19.0,847.0,64.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,47.0,6.0,19.0,663.0,80.0,46.0,6.0,75.0,498.0,46.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,25.0,3.0,2.0,110.0,15.0,13.0,10.0,36.0,407.0,71.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,26.0,9.0,38.0,523.0,9.0,43.0,7.0,10.0,140.0,30.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,32.0,2.0,55.0,249.0,11.0,30.0,2.0,30.0,224.0,74.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,24.0,4.0,9.0,879.0,1.0,13.0,6.0,87.0,468.0,35.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,8.0,3.0,73.0,350.0,33.0,42.0,1.0,6.0,436.0,44.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,39.0,2.0,27.0,896.0,35.0,43.0,9.0,15.0,436.0,34.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,18.0,4.0,64.0,993.0,59.0,16.0,9.0,84.0,993.0,58.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,45.0,3.0,57.0,307.0,39.0,27.0,3.0,37.0,376.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,9.0,9.0,16.0,284.0,4.0,40.0,9.0,32.0,629.0,63.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,32.0,1.0,88.0,996.0,35.0,25.0,4.0,44.0,474.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,43.0,4.0,35.0,354.0,0.0,10.0,10.0,96.0,151.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,33.0,5.0,39.0,784.0,47.0,36.0,6.0,61.0,446.0,72.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,44.0,4.0,69.0,150.0,27.0,44.0,4.0,68.0,497.0,58.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,48.0,4.0,17.0,683.0,57.0,15.0,8.0,8.0,127.0,55.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,36.0,6.0,30.0,795.0,41.0,18.0,10.0,78.0,327.0,29.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,5.0,3.0,49.0,834.0,51.0,39.0,9.0,12.0,580.0,89.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,20.0,4.0,20.0,830.0,21.0,38.0,8.0,50.0,932.0,80.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,31.0,6.0,71.0,630.0,31.0,47.0,4.0,18.0,295.0,51.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,20.0,7.0,26.0,644.0,18.0,39.0,5.0,75.0,220.0,88.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,24.0,6.0,4.0,626.0,68.0,28.0,9.0,61.0,198.0,94.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,37.0,9.0,80.0,820.0,29.0,5.0,2.0,78.0,536.0,47.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,8.0,9.0,68.0,196.0,85.0,36.0,6.0,82.0,781.0,17.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,44.0,6.0,8.0,332.0,31.0,33.0,1.0,82.0,988.0,22.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,34.0,9.0,66.0,594.0,66.0,19.0,10.0,22.0,506.0,52.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,A,48.0,5.0,42.0,219.0,66.0,13.0,9.0,40.0,350.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,40.0,1.0,67.0,548.0,57.0,14.0,6.0,76.0,913.0,86.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,24.0,7.0,16.0,104.0,25.0,5.0,5.0,36.0,988.0,50.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,18.0,6.0,22.0,577.0,94.0,19.0,8.0,86.0,338.0,94.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,9.0,8.0,20.0,409.0,46.0,22.0,10.0,50.0,795.0,86.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,air_freshener,B,7.0,3.0,97.0,334.0,14.0,2.0,7.0,51.0,460.0,36.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,4.0,8.0,2.0,6.0,2.0,4.0,4.0,2.0,8.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,9.0,3.0,4.0,9.0,8.0,4.0,6.0,3.0,1.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,12.0,2.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,11.0,2.0,7.0,2.0,8.0,11.0,8.0,10.0,7.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,9.0,3.0,7.0,2.0,8.0,5.0,8.0,5.0,7.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,8.0,7.0,5.0,9.0,10.0,4.0,4.0,4.0,9.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,9.0,9.0,5.0,6.0,5.0,11.0,6.0,9.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,2.0,5.0,4.0,4.0,2.0,4.0,6.0,9.0,5.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,10.0,1.0,3.0,8.0,9.0,9.0,8.0,10.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,3.0,7.0,8.0,9.0,2.0,8.0,5.0,4.0,9.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,6.0,5.0,7.0,6.0,2.0,3.0,8.0,9.0,9.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,7.0,4.0,8.0,6.0,9.0,10.0,4.0,3.0,3.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,6.0,4.0,6.0,6.0,6.0,12.0,2.0,9.0,3.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,7.0,3.0,7.0,6.0,2.0,7.0,5.0,5.0,9.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,10.0,7.0,8.0,7.0,2.0,4.0,8.0,2.0,2.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,5.0,1.0,8.0,2.0,3.0,4.0,9.0,10.0,1.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,11.0,5.0,5.0,8.0,7.0,9.0,9.0,5.0,1.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,6.0,8.0,8.0,2.0,5.0,10.0,5.0,7.0,2.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,3.0,3.0,2.0,6.0,3.0,2.0,8.0,5.0,4.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,11.0,7.0,6.0,3.0,9.0,8.0,4.0,3.0,10.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,5.0,9.0,5.0,9.0,9.0,4.0,10.0,7.0,1.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,5.0,6.0,4.0,5.0,2.0,9.0,9.0,9.0,4.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,7.0,9.0,3.0,3.0,6.0,9.0,8.0,8.0,3.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,11.0,3.0,8.0,2.0,5.0,11.0,9.0,10.0,5.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,2.0,1.0,5.0,7.0,4.0,12.0,9.0,10.0,7.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,3.0,2.0,7.0,6.0,3.0,10.0,5.0,5.0,1.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,5.0,6.0,9.0,7.0,5.0,5.0,4.0,3.0,5.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,7.0,4.0,6.0,4.0,10.0,4.0,8.0,9.0,7.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,6.0,9.0,3.0,10.0,7.0,6.0,3.0,3.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,9.0,9.0,3.0,3.0,4.0,8.0,6.0,3.0,2.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,4.0,4.0,5.0,1.0,2.0,4.0,8.0,3.0,5.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,4.0,6.0,8.0,8.0,7.0,2.0,6.0,6.0,5.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,7.0,9.0,10.0,10.0,2.0,5.0,10.0,5.0,2.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,3.0,6.0,2.0,2.0,6.0,5.0,6.0,3.0,9.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,12.0,9.0,7.0,9.0,4.0,11.0,10.0,7.0,5.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,12.0,6.0,7.0,7.0,5.0,10.0,9.0,3.0,9.0,8.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,11.0,9.0,2.0,9.0,4.0,7.0,6.0,5.0,4.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,11.0,6.0,7.0,6.0,7.0,5.0,8.0,7.0,2.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,7.0,8.0,8.0,4.0,8.0,4.0,2.0,7.0,6.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,9.0,5.0,3.0,3.0,3.0,11.0,3.0,6.0,7.0,6.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,10.0,1.0,6.0,8.0,1.0,10.0,9.0,9.0,7.0,5.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,6.0,5.0,2.0,9.0,2.0,4.0,6.0,8.0,7.0,10.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,10.0,7.0,5.0,5.0,10.0,9.0,3.0,4.0,6.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,9.0,5.0,3.0,5.0,9.0,11.0,4.0,3.0,2.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,4.0,6.0,5.0,3.0,6.0,12.0,3.0,4.0,3.0,9.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,6.0,7.0,9.0,10.0,2.0,2.0,6.0,7.0,6.0,3.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,3.0,8.0,4.0,10.0,4.0,12.0,8.0,10.0,4.0,7.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,11.0,8.0,10.0,5.0,5.0,6.0,10.0,8.0,8.0,2.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,A,7.0,5.0,8.0,4.0,5.0,12.0,2.0,4.0,8.0,1.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,loafers,B,7.0,2.0,4.0,9.0,3.0,2.0,8.0,10.0,6.0,4.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,15.0,4.2,5.0,16.0,331.0,11.0,2.1,12.0,9.0,285.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,23.0,2.4,8.0,10.0,333.0,17.0,3.3,6.0,17.0,104.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,20.0,1.7,7.0,12.0,221.0,19.0,3.2,10.0,9.0,209.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,19.0,4.2,7.0,8.0,92.0,20.0,2.3,8.0,14.0,208.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,13.0,4.8,12.0,17.0,165.0,14.0,1.7,3.0,16.0,277.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,23.0,2.4,8.0,12.0,217.0,22.0,4.4,11.0,11.0,118.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,17.0,3.8,7.0,7.0,187.0,19.0,3.2,11.0,12.0,115.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,11.0,4.8,6.0,17.0,262.0,14.0,4.2,5.0,8.0,174.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,13.0,4.0,2.0,7.0,249.0,25.0,3.7,5.0,10.0,301.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,7.0,2.3,10.0,10.0,261.0,9.0,1.5,11.0,16.0,207.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,19.0,4.3,9.0,17.0,156.0,23.0,3.6,3.0,16.0,250.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,12.0,1.7,5.0,6.0,222.0,8.0,3.4,6.0,11.0,97.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,19.0,4.3,10.0,7.0,133.0,17.0,3.2,8.0,16.0,129.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,24.0,3.4,7.0,7.0,329.0,4.0,4.7,2.0,8.0,323.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,22.0,2.2,12.0,9.0,166.0,20.0,4.2,8.0,6.0,219.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,20.0,3.5,9.0,11.0,113.0,13.0,3.7,10.0,14.0,347.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,11.0,1.9,7.0,9.0,108.0,20.0,1.6,8.0,8.0,159.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,15.0,4.1,7.0,9.0,329.0,12.0,2.8,3.0,9.0,262.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,7.0,2.0,9.0,16.0,217.0,22.0,2.6,4.0,10.0,190.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,10.0,3.9,8.0,15.0,249.0,19.0,1.9,9.0,9.0,186.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,23.0,1.8,10.0,9.0,92.0,12.0,2.7,12.0,16.0,281.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,19.0,2.5,6.0,15.0,251.0,25.0,4.7,6.0,16.0,249.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,5.0,2.7,8.0,13.0,98.0,22.0,2.6,5.0,6.0,203.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,10.0,1.6,4.0,15.0,247.0,5.0,4.5,10.0,11.0,254.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,16.0,2.1,9.0,14.0,331.0,17.0,4.9,4.0,8.0,272.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,6.0,2.0,10.0,15.0,249.0,20.0,1.6,4.0,13.0,184.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,9.0,2.5,5.0,18.0,333.0,13.0,5.0,9.0,10.0,306.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,13.0,4.9,5.0,10.0,177.0,6.0,2.4,8.0,15.0,208.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,9.0,2.1,10.0,13.0,222.0,10.0,3.8,4.0,16.0,191.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,23.0,2.8,3.0,14.0,129.0,23.0,1.9,3.0,15.0,316.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,10.0,2.5,11.0,16.0,239.0,25.0,4.0,9.0,6.0,326.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,20.0,2.4,9.0,9.0,115.0,21.0,2.9,4.0,17.0,211.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,19.0,3.2,2.0,12.0,157.0,19.0,4.8,10.0,11.0,145.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,8.0,4.0,5.0,16.0,232.0,6.0,2.3,12.0,16.0,135.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,23.0,3.1,10.0,15.0,195.0,6.0,3.8,6.0,11.0,332.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,18.0,1.9,7.0,14.0,261.0,22.0,4.6,5.0,11.0,95.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,24.0,2.5,9.0,10.0,238.0,19.0,4.0,11.0,12.0,169.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,11.0,3.1,5.0,10.0,204.0,8.0,4.6,4.0,6.0,221.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,5.0,4.4,10.0,15.0,222.0,16.0,4.0,6.0,18.0,193.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,17.0,2.5,6.0,7.0,243.0,15.0,1.8,9.0,8.0,312.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,10.0,3.7,9.0,8.0,266.0,7.0,4.5,4.0,7.0,196.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,5.0,4.8,3.0,7.0,263.0,25.0,2.8,4.0,10.0,229.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,10.0,3.6,8.0,10.0,193.0,7.0,4.0,10.0,16.0,246.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,12.0,2.9,7.0,9.0,290.0,20.0,2.8,4.0,17.0,192.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,A,21.0,3.1,8.0,12.0,194.0,13.0,2.5,5.0,17.0,295.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,5.0,4.0,12.0,14.0,127.0,24.0,2.0,6.0,8.0,164.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,14.0,1.6,9.0,18.0,103.0,17.0,3.1,6.0,6.0,294.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,23.0,4.5,11.0,14.0,158.0,20.0,3.8,5.0,9.0,164.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,22.0,4.4,10.0,6.0,249.0,17.0,4.3,7.0,6.0,118.0
ft:gpt-4o-mini-2024-07-18:personal:100-instilled-prefs-50ex:Cr4HgdP9,reading_magnifier,B,22.0,2.3,7.0,14.0,185.0,18.0,4.6,3.0,14.0,136.0
