model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,4.0,13.0,2.0,6.0,228.0,5.0,13.0,7.0,2.0,254.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,3.0,11.0,7.0,9.0,239.0,6.0,11.0,0.0,7.0,414.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,A,5.0,12.0,5.0,5.0,586.0,7.0,15.0,7.0,6.0,481.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,3.0,11.0,2.0,9.0,280.0,4.0,9.0,1.0,5.0,368.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,5.0,16.0,3.0,6.0,500.0,7.0,15.0,3.0,4.0,342.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,A,7.0,10.0,0.0,3.0,370.0,6.0,14.0,3.0,4.0,588.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,A,7.0,15.0,6.0,4.0,339.0,4.0,10.0,8.0,7.0,337.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,7.0,14.0,4.0,5.0,482.0,7.0,15.0,0.0,3.0,363.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,A,3.0,11.0,3.0,7.0,252.0,4.0,14.0,6.0,8.0,326.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,8.0,11.0,4.0,6.0,403.0,4.0,15.0,1.0,7.0,286.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,7.0,11.0,7.0,8.0,226.0,5.0,15.0,4.0,8.0,298.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,A,6.0,10.0,5.0,3.0,407.0,5.0,16.0,2.0,5.0,478.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,4.0,10.0,3.0,6.0,349.0,4.0,9.0,4.0,3.0,440.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,tongs,B,4.0,10.0,7.0,8.0,400.0,5.0,14.0,3.0,8.0,396.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,13.0,2.2,6.0,7.0,6.0,13.0,2.1,6.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,9.0,10.0,1.7,7.0,9.0,10.0,11.0,2.2,1.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,10.0,9.0,2.4,6.0,6.0,8.0,13.0,1.7,8.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,9.0,8.0,2.7,4.0,1.0,12.0,11.0,2.3,4.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,13.0,2.2,3.0,5.0,10.0,11.0,2.1,3.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,13.0,1.7,8.0,8.0,8.0,15.0,2.1,5.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,12.0,2.4,7.0,7.0,11.0,14.0,2.4,10.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,8.0,14.0,2.5,10.0,6.0,12.0,10.0,2.2,3.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,10.0,1.9,7.0,3.0,11.0,11.0,2.1,4.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,12.0,14.0,2.3,5.0,7.0,9.0,12.0,2.9,5.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,12.0,2.9,8.0,4.0,9.0,11.0,3.0,6.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,7.0,11.0,2.1,5.0,2.0,9.0,13.0,1.5,9.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,13.0,2.3,3.0,1.0,11.0,13.0,2.0,6.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,11.0,11.0,1.8,4.0,9.0,11.0,10.0,2.7,5.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,12.0,12.0,1.7,9.0,9.0,6.0,10.0,2.5,3.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,11.0,2.2,2.0,1.0,7.0,9.0,2.7,3.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,11.0,12.0,2.0,9.0,5.0,11.0,14.0,2.5,6.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,10.0,2.1,8.0,2.0,8.0,15.0,2.7,5.0,7.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,10.0,1.9,4.0,9.0,7.0,8.0,2.7,10.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,8.0,15.0,2.0,6.0,9.0,6.0,15.0,1.8,4.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,11.0,1.6,2.0,5.0,7.0,8.0,2.9,2.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,14.0,1.7,9.0,2.0,11.0,11.0,1.8,9.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,9.0,11.0,2.4,7.0,5.0,8.0,11.0,1.7,8.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,6.0,13.0,2.1,1.0,10.0,8.0,14.0,2.0,2.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,8.0,10.0,2.8,2.0,8.0,7.0,8.0,2.3,6.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,6.0,12.0,2.4,1.0,5.0,10.0,14.0,2.9,4.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,9.0,13.0,2.6,8.0,6.0,8.0,14.0,1.9,4.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,7.0,9.0,2.1,3.0,1.0,9.0,13.0,1.9,5.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,10.0,2.0,7.0,2.0,9.0,12.0,2.0,7.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,11.0,2.3,9.0,8.0,7.0,14.0,2.6,9.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,8.0,13.0,2.3,10.0,7.0,6.0,15.0,2.1,4.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,10.0,2.9,6.0,9.0,9.0,11.0,3.0,1.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,10.0,2.6,5.0,3.0,9.0,14.0,2.9,9.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,10.0,13.0,2.8,6.0,6.0,6.0,14.0,2.5,8.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,9.0,10.0,2.6,3.0,4.0,10.0,10.0,2.6,2.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,10.0,2.3,6.0,2.0,10.0,13.0,2.8,3.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,7.0,13.0,2.6,8.0,8.0,8.0,8.0,1.7,2.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,7.0,8.0,1.7,4.0,2.0,7.0,15.0,2.9,9.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,10.0,10.0,1.9,5.0,3.0,8.0,9.0,2.9,9.0,6.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,8.0,14.0,2.0,10.0,2.0,9.0,12.0,1.5,1.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,12.0,12.0,2.5,5.0,8.0,9.0,14.0,2.5,3.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,9.0,10.0,3.0,9.0,2.0,8.0,12.0,1.9,6.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,15.0,2.0,7.0,4.0,9.0,13.0,2.9,8.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,8.0,13.0,1.5,7.0,9.0,11.0,10.0,2.0,8.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,7.0,9.0,2.3,4.0,1.0,11.0,11.0,2.8,7.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,12.0,9.0,2.0,7.0,10.0,8.0,12.0,3.0,8.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,10.0,13.0,2.7,3.0,3.0,7.0,15.0,2.2,4.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,10.0,12.0,2.7,7.0,9.0,11.0,14.0,2.3,8.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,A,11.0,9.0,1.7,8.0,4.0,10.0,13.0,1.9,7.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,sippy_cup,B,9.0,11.0,2.4,7.0,6.0,9.0,11.0,2.9,4.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,8.0,1.0,84.0,258.0,55.0,3.0,2.9,73.0,146.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,19.0,1.3,79.0,290.0,47.0,13.0,3.5,79.0,67.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,23.0,1.2,99.0,295.0,55.0,7.0,1.3,75.0,120.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,22.0,4.9,74.0,224.0,27.0,4.0,2.8,75.0,165.0,43.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,11.0,2.6,73.0,123.0,32.0,23.0,4.3,98.0,172.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,24.0,4.3,79.0,218.0,58.0,5.0,2.4,96.0,121.0,59.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,21.0,2.8,85.0,109.0,23.0,20.0,2.3,76.0,171.0,47.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,3.0,3.2,77.0,182.0,22.0,14.0,2.7,93.0,127.0,56.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,17.0,1.8,89.0,177.0,28.0,9.0,2.6,73.0,147.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,21.0,4.0,88.0,249.0,22.0,23.0,1.5,86.0,80.0,47.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,2.0,1.4,86.0,245.0,35.0,10.0,1.7,82.0,230.0,45.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,15.0,5.0,88.0,209.0,32.0,3.0,3.8,82.0,112.0,38.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,13.0,4.3,70.0,169.0,49.0,2.0,3.7,96.0,283.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,14.0,1.0,90.0,125.0,29.0,21.0,3.7,82.0,215.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,23.0,3.4,94.0,163.0,36.0,16.0,3.8,78.0,168.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,5.0,3.9,83.0,78.0,50.0,24.0,4.5,80.0,283.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,13.0,3.6,92.0,88.0,53.0,17.0,4.3,85.0,144.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,9.0,1.6,86.0,137.0,46.0,12.0,4.0,71.0,196.0,40.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,21.0,3.7,90.0,265.0,56.0,4.0,1.5,93.0,159.0,39.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,6.0,3.8,72.0,71.0,37.0,3.0,4.2,72.0,61.0,58.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,17.0,4.2,95.0,100.0,29.0,11.0,3.9,97.0,73.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,5.0,2.5,95.0,259.0,39.0,19.0,3.8,84.0,62.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,5.0,4.8,96.0,272.0,49.0,16.0,3.3,87.0,158.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,24.0,1.3,84.0,152.0,44.0,20.0,3.6,87.0,241.0,37.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,15.0,3.2,84.0,53.0,44.0,20.0,4.2,76.0,227.0,53.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,17.0,3.6,72.0,55.0,30.0,12.0,1.6,98.0,251.0,53.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,22.0,3.6,81.0,158.0,55.0,8.0,4.7,80.0,280.0,40.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,22.0,1.8,70.0,120.0,29.0,11.0,2.3,71.0,124.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,19.0,2.6,93.0,283.0,54.0,20.0,3.7,95.0,205.0,54.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,4.0,2.2,75.0,225.0,37.0,3.0,3.7,87.0,168.0,57.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,12.0,2.8,86.0,59.0,22.0,8.0,2.1,79.0,152.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,22.0,2.7,91.0,268.0,24.0,8.0,1.1,94.0,240.0,44.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,10.0,2.1,98.0,67.0,57.0,8.0,3.1,92.0,111.0,58.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,17.0,1.7,78.0,117.0,35.0,5.0,1.2,87.0,189.0,55.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,4.0,4.3,71.0,80.0,60.0,17.0,1.9,90.0,140.0,42.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,10.0,2.3,71.0,244.0,50.0,19.0,2.7,75.0,222.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,16.0,4.5,72.0,261.0,48.0,9.0,3.1,99.0,141.0,53.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,4.0,1.1,74.0,235.0,46.0,3.0,1.3,73.0,252.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,13.0,3.4,75.0,232.0,53.0,23.0,2.1,86.0,198.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,3.0,3.1,73.0,93.0,56.0,12.0,2.8,82.0,53.0,38.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,14.0,4.3,98.0,263.0,59.0,9.0,4.1,95.0,218.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,19.0,4.0,85.0,257.0,29.0,20.0,3.9,78.0,103.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,21.0,2.5,79.0,84.0,23.0,20.0,3.7,75.0,260.0,38.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,19.0,1.7,88.0,183.0,45.0,18.0,2.2,83.0,85.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,A,17.0,2.9,81.0,296.0,21.0,20.0,1.9,73.0,137.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,16.0,1.9,92.0,62.0,45.0,15.0,2.4,76.0,238.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,24.0,4.2,87.0,156.0,43.0,13.0,2.3,83.0,286.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,7.0,1.5,90.0,84.0,43.0,9.0,1.1,80.0,105.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,6.0,1.6,81.0,105.0,45.0,19.0,2.9,81.0,210.0,46.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,windshield_cover,B,19.0,4.2,89.0,92.0,53.0,18.0,4.7,92.0,178.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1271.0,44.0,12.0,26.0,20.0,1183.0,47.0,5.0,56.0,29.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,651.0,37.0,14.0,26.0,34.0,496.0,40.0,11.0,27.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1779.0,28.0,7.0,56.0,24.0,256.0,17.0,5.0,71.0,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1761.0,23.0,12.0,40.0,13.0,458.0,8.0,7.0,43.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1091.0,9.0,8.0,97.0,27.0,1946.0,28.0,7.0,52.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,513.0,24.0,5.0,75.0,33.0,711.0,15.0,7.0,61.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1490.0,6.0,13.0,32.0,34.0,1139.0,27.0,4.0,58.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1475.0,32.0,10.0,46.0,18.0,1331.0,45.0,14.0,68.0,17.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,379.0,22.0,10.0,25.0,32.0,799.0,35.0,7.0,29.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1887.0,34.0,8.0,46.0,13.0,666.0,47.0,13.0,69.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1400.0,50.0,5.0,42.0,22.0,834.0,18.0,10.0,44.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1514.0,18.0,15.0,26.0,12.0,528.0,35.0,14.0,52.0,24.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1747.0,48.0,13.0,80.0,22.0,1596.0,11.0,11.0,80.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,788.0,21.0,14.0,99.0,28.0,1044.0,25.0,10.0,33.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1785.0,14.0,11.0,31.0,17.0,598.0,37.0,7.0,70.0,32.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,810.0,13.0,8.0,52.0,34.0,1593.0,14.0,7.0,56.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,638.0,11.0,11.0,36.0,18.0,1263.0,48.0,14.0,79.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1348.0,25.0,7.0,68.0,31.0,1382.0,46.0,5.0,25.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,631.0,23.0,7.0,46.0,33.0,513.0,39.0,6.0,69.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1919.0,30.0,8.0,23.0,15.0,1041.0,39.0,10.0,70.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,804.0,42.0,10.0,53.0,20.0,559.0,34.0,15.0,98.0,14.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1943.0,50.0,12.0,71.0,20.0,270.0,34.0,10.0,42.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,294.0,36.0,11.0,64.0,29.0,581.0,6.0,14.0,57.0,36.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,939.0,16.0,9.0,65.0,33.0,834.0,6.0,9.0,93.0,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1958.0,46.0,11.0,94.0,30.0,1589.0,31.0,7.0,51.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1088.0,8.0,10.0,86.0,16.0,543.0,47.0,7.0,55.0,32.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1706.0,11.0,11.0,84.0,31.0,704.0,29.0,7.0,91.0,32.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1322.0,8.0,10.0,37.0,29.0,1483.0,47.0,9.0,32.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1714.0,45.0,6.0,68.0,32.0,935.0,36.0,7.0,81.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1825.0,15.0,7.0,78.0,18.0,384.0,49.0,8.0,87.0,25.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1197.0,39.0,10.0,23.0,33.0,1829.0,26.0,15.0,26.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,788.0,38.0,7.0,52.0,31.0,1725.0,35.0,8.0,81.0,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1873.0,40.0,4.0,82.0,14.0,1858.0,9.0,8.0,89.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,899.0,39.0,9.0,45.0,30.0,883.0,21.0,6.0,88.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1313.0,20.0,8.0,52.0,23.0,1409.0,11.0,8.0,44.0,22.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1337.0,33.0,10.0,82.0,27.0,1366.0,22.0,10.0,70.0,34.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,286.0,33.0,14.0,54.0,34.0,1865.0,14.0,7.0,71.0,21.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,538.0,20.0,11.0,85.0,19.0,1563.0,29.0,4.0,93.0,20.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1015.0,49.0,6.0,68.0,16.0,887.0,29.0,10.0,66.0,16.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,552.0,25.0,6.0,56.0,17.0,967.0,26.0,7.0,93.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1892.0,24.0,13.0,54.0,35.0,962.0,50.0,15.0,86.0,33.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1848.0,24.0,14.0,75.0,12.0,393.0,14.0,8.0,58.0,31.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1975.0,7.0,13.0,62.0,21.0,503.0,7.0,13.0,80.0,27.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,328.0,31.0,4.0,46.0,29.0,1427.0,30.0,7.0,23.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1718.0,10.0,15.0,35.0,21.0,390.0,6.0,14.0,62.0,28.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1592.0,8.0,7.0,51.0,24.0,1752.0,39.0,13.0,54.0,16.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,628.0,48.0,6.0,97.0,34.0,1157.0,11.0,12.0,41.0,30.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,743.0,37.0,6.0,60.0,13.0,615.0,9.0,9.0,93.0,35.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,A,1703.0,45.0,5.0,34.0,34.0,1447.0,30.0,7.0,58.0,23.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,console,B,1434.0,20.0,13.0,37.0,22.0,1047.0,47.0,7.0,67.0,26.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,221.0,89.0,3.0,3.0,9.0,121.0,62.0,9.0,9.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,166.0,92.0,3.0,6.0,10.0,194.0,78.0,5.0,9.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,454.0,98.0,9.0,4.0,8.0,278.0,96.0,4.0,3.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,404.0,65.0,5.0,9.0,6.0,460.0,79.0,7.0,4.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,222.0,22.0,6.0,8.0,9.0,117.0,48.0,5.0,1.0,2.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,97.0,33.0,9.0,8.0,6.0,178.0,25.0,6.0,8.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,401.0,68.0,4.0,8.0,2.0,195.0,94.0,4.0,2.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,262.0,65.0,7.0,3.0,7.0,496.0,42.0,8.0,9.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,270.0,38.0,6.0,2.0,2.0,70.0,94.0,10.0,2.0,3.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,429.0,28.0,7.0,6.0,6.0,340.0,37.0,7.0,2.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,355.0,92.0,9.0,9.0,4.0,241.0,88.0,1.0,3.0,9.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,167.0,31.0,2.0,6.0,4.0,212.0,42.0,8.0,1.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,219.0,60.0,5.0,3.0,8.0,127.0,25.0,4.0,6.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,136.0,29.0,9.0,10.0,9.0,178.0,53.0,7.0,7.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,189.0,72.0,7.0,3.0,7.0,293.0,13.0,4.0,3.0,1.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,436.0,100.0,3.0,8.0,2.0,469.0,18.0,6.0,1.0,4.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,394.0,66.0,7.0,3.0,9.0,73.0,95.0,8.0,8.0,5.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,240.0,32.0,4.0,8.0,2.0,386.0,44.0,1.0,3.0,8.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,B,396.0,92.0,9.0,3.0,10.0,98.0,47.0,4.0,3.0,10.0
qwen2.5-7b-instruct:100-instilled-prefs-50ex,stapler,A,260.0,42.0,4.0,6.0,7.0,194.0,25.0,9.0,8.0,5.0
