model,scenario,selection,A_attribute_1,A_attribute_2,A_attribute_3,A_attribute_4,A_attribute_5,B_attribute_1,B_attribute_2,B_attribute_3,B_attribute_4,B_attribute_5
qwen2.5-7b-instruct,hair_extensions,B,15.0,83.0,8.0,4.0,75.0,18.0,95.0,11.0,7.0,90.0
qwen2.5-7b-instruct,hair_extensions,A,25.0,110.0,11.0,9.0,88.0,23.0,92.0,6.0,4.0,98.0
qwen2.5-7b-instruct,hair_extensions,A,27.0,101.0,11.0,8.0,98.0,13.0,111.0,3.0,1.0,86.0
qwen2.5-7b-instruct,hair_extensions,B,20.0,114.0,3.0,9.0,87.0,18.0,77.0,9.0,3.0,88.0
qwen2.5-7b-instruct,hair_extensions,A,15.0,107.0,11.0,9.0,81.0,11.0,79.0,4.0,4.0,87.0
qwen2.5-7b-instruct,hair_extensions,A,12.0,112.0,7.0,10.0,87.0,14.0,75.0,8.0,1.0,84.0
qwen2.5-7b-instruct,hair_extensions,B,17.0,90.0,3.0,2.0,97.0,14.0,95.0,4.0,2.0,84.0
qwen2.5-7b-instruct,hair_extensions,A,23.0,84.0,4.0,5.0,89.0,13.0,107.0,3.0,2.0,99.0
qwen2.5-7b-instruct,hair_extensions,B,23.0,92.0,5.0,10.0,95.0,21.0,60.0,8.0,2.0,77.0
qwen2.5-7b-instruct,hair_extensions,A,18.0,62.0,7.0,7.0,95.0,15.0,105.0,5.0,8.0,88.0
qwen2.5-7b-instruct,hair_extensions,A,11.0,84.0,6.0,7.0,99.0,14.0,113.0,9.0,4.0,79.0
qwen2.5-7b-instruct,hair_extensions,A,18.0,58.0,9.0,2.0,74.0,25.0,57.0,6.0,9.0,79.0
qwen2.5-7b-instruct,hair_extensions,A,20.0,86.0,4.0,6.0,97.0,29.0,77.0,11.0,6.0,82.0
qwen2.5-7b-instruct,hair_extensions,B,10.0,71.0,8.0,3.0,93.0,24.0,97.0,7.0,5.0,76.0
qwen2.5-7b-instruct,hair_extensions,B,22.0,78.0,4.0,5.0,87.0,14.0,56.0,7.0,9.0,86.0
qwen2.5-7b-instruct,hair_extensions,B,9.0,57.0,5.0,3.0,75.0,11.0,89.0,9.0,10.0,96.0
qwen2.5-7b-instruct,hair_extensions,B,21.0,70.0,5.0,2.0,78.0,24.0,107.0,10.0,5.0,79.0
qwen2.5-7b-instruct,hair_extensions,A,16.0,106.0,10.0,7.0,100.0,20.0,114.0,9.0,5.0,78.0
qwen2.5-7b-instruct,hair_extensions,B,8.0,78.0,9.0,7.0,79.0,27.0,108.0,8.0,10.0,89.0
qwen2.5-7b-instruct,hair_extensions,B,21.0,71.0,5.0,4.0,78.0,26.0,101.0,4.0,2.0,75.0
qwen2.5-7b-instruct,hair_extensions,B,14.0,116.0,3.0,1.0,89.0,25.0,80.0,6.0,3.0,81.0
qwen2.5-7b-instruct,hair_extensions,B,15.0,119.0,8.0,8.0,73.0,18.0,73.0,10.0,7.0,72.0
qwen2.5-7b-instruct,hair_extensions,B,20.0,55.0,10.0,5.0,81.0,11.0,66.0,11.0,3.0,98.0
qwen2.5-7b-instruct,hair_extensions,A,25.0,83.0,3.0,1.0,87.0,12.0,111.0,9.0,8.0,87.0
qwen2.5-7b-instruct,hair_extensions,B,29.0,90.0,4.0,3.0,92.0,20.0,58.0,5.0,3.0,85.0
qwen2.5-7b-instruct,hair_extensions,A,12.0,91.0,11.0,7.0,90.0,23.0,71.0,5.0,3.0,77.0
qwen2.5-7b-instruct,hair_extensions,A,27.0,55.0,11.0,9.0,96.0,16.0,98.0,10.0,2.0,85.0
qwen2.5-7b-instruct,hair_extensions,A,10.0,66.0,11.0,7.0,95.0,23.0,71.0,8.0,8.0,96.0
qwen2.5-7b-instruct,hair_extensions,B,13.0,110.0,7.0,7.0,86.0,22.0,109.0,3.0,2.0,87.0
qwen2.5-7b-instruct,hair_extensions,B,12.0,79.0,7.0,5.0,89.0,20.0,97.0,6.0,10.0,87.0
qwen2.5-7b-instruct,hair_extensions,B,10.0,110.0,3.0,9.0,87.0,24.0,59.0,7.0,9.0,71.0
qwen2.5-7b-instruct,hair_extensions,B,21.0,118.0,4.0,4.0,81.0,22.0,66.0,8.0,3.0,76.0
qwen2.5-7b-instruct,hair_extensions,B,27.0,82.0,7.0,5.0,99.0,28.0,64.0,10.0,8.0,84.0
qwen2.5-7b-instruct,hair_extensions,B,23.0,96.0,3.0,4.0,83.0,12.0,109.0,11.0,6.0,97.0
qwen2.5-7b-instruct,hair_extensions,B,21.0,68.0,4.0,4.0,88.0,18.0,88.0,7.0,1.0,85.0
qwen2.5-7b-instruct,hair_extensions,B,8.0,56.0,8.0,7.0,75.0,27.0,108.0,10.0,6.0,71.0
qwen2.5-7b-instruct,hair_extensions,B,14.0,88.0,7.0,5.0,98.0,25.0,89.0,4.0,10.0,75.0
qwen2.5-7b-instruct,hair_extensions,A,12.0,84.0,10.0,6.0,89.0,25.0,79.0,10.0,3.0,100.0
qwen2.5-7b-instruct,hair_extensions,B,17.0,73.0,10.0,3.0,95.0,23.0,96.0,9.0,7.0,83.0
qwen2.5-7b-instruct,hair_extensions,A,27.0,116.0,6.0,4.0,70.0,26.0,62.0,11.0,5.0,70.0
qwen2.5-7b-instruct,hair_extensions,A,10.0,58.0,5.0,1.0,100.0,18.0,76.0,9.0,5.0,87.0
qwen2.5-7b-instruct,hair_extensions,A,17.0,61.0,6.0,2.0,99.0,19.0,50.0,7.0,3.0,100.0
qwen2.5-7b-instruct,hair_extensions,A,26.0,68.0,11.0,2.0,98.0,30.0,86.0,6.0,8.0,96.0
qwen2.5-7b-instruct,hair_extensions,A,18.0,95.0,11.0,6.0,72.0,13.0,72.0,9.0,4.0,79.0
qwen2.5-7b-instruct,hair_extensions,B,10.0,97.0,3.0,3.0,78.0,13.0,76.0,4.0,1.0,98.0
qwen2.5-7b-instruct,hair_extensions,A,21.0,82.0,12.0,3.0,96.0,27.0,112.0,9.0,4.0,85.0
qwen2.5-7b-instruct,hair_extensions,A,24.0,58.0,6.0,10.0,71.0,23.0,108.0,8.0,9.0,79.0
qwen2.5-7b-instruct,hair_extensions,B,11.0,74.0,8.0,1.0,90.0,17.0,94.0,7.0,7.0,96.0
qwen2.5-7b-instruct,hair_extensions,B,15.0,73.0,4.0,2.0,81.0,15.0,59.0,11.0,7.0,72.0
qwen2.5-7b-instruct,hair_extensions,B,14.0,98.0,7.0,7.0,88.0,20.0,116.0,11.0,7.0,84.0
qwen2.5-7b-instruct,hair_extensions,A,18.0,106.0,6.0,2.0,94.0,26.0,97.0,7.0,2.0,80.0
qwen2.5-7b-instruct,hair_extensions,A,16.0,90.0,8.0,10.0,84.0,16.0,102.0,7.0,4.0,82.0
qwen2.5-7b-instruct,hair_extensions,A,14.0,73.0,7.0,3.0,78.0,22.0,96.0,6.0,6.0,89.0
qwen2.5-7b-instruct,hair_extensions,A,27.0,77.0,7.0,7.0,82.0,29.0,91.0,6.0,4.0,81.0
qwen2.5-7b-instruct,hair_extensions,B,30.0,104.0,9.0,10.0,100.0,20.0,87.0,9.0,6.0,93.0
qwen2.5-7b-instruct,hair_extensions,B,26.0,63.0,7.0,6.0,96.0,27.0,119.0,10.0,5.0,88.0
qwen2.5-7b-instruct,hair_extensions,A,29.0,112.0,11.0,3.0,82.0,20.0,112.0,8.0,10.0,76.0
qwen2.5-7b-instruct,hair_extensions,A,10.0,68.0,8.0,4.0,93.0,28.0,86.0,7.0,9.0,93.0
qwen2.5-7b-instruct,hair_extensions,A,8.0,78.0,5.0,3.0,73.0,19.0,80.0,9.0,9.0,93.0
qwen2.5-7b-instruct,hair_extensions,B,23.0,100.0,5.0,5.0,77.0,27.0,68.0,6.0,7.0,81.0
qwen2.5-7b-instruct,hair_extensions,B,28.0,87.0,5.0,3.0,82.0,15.0,87.0,6.0,2.0,86.0
qwen2.5-7b-instruct,hair_extensions,A,23.0,69.0,10.0,6.0,91.0,16.0,75.0,5.0,7.0,88.0
qwen2.5-7b-instruct,hair_extensions,A,15.0,120.0,10.0,8.0,75.0,18.0,116.0,6.0,2.0,89.0
qwen2.5-7b-instruct,hair_extensions,B,20.0,83.0,11.0,2.0,77.0,8.0,67.0,5.0,1.0,93.0
qwen2.5-7b-instruct,hair_extensions,B,24.0,95.0,3.0,6.0,88.0,11.0,70.0,10.0,5.0,96.0
qwen2.5-7b-instruct,envelope,A,11.0,50.0,3.2,98.0,0.3,13.0,36.0,3.7,90.0,3.0
qwen2.5-7b-instruct,envelope,A,3.0,2.0,2.9,96.0,0.9,14.0,33.0,3.2,93.0,4.5
qwen2.5-7b-instruct,envelope,A,6.0,1.0,2.1,99.0,0.4,14.0,11.0,2.6,94.0,2.1
qwen2.5-7b-instruct,envelope,A,12.0,40.0,1.9,96.0,0.9,14.0,43.0,1.6,99.0,3.6
qwen2.5-7b-instruct,envelope,A,4.0,37.0,1.5,98.0,0.1,13.0,59.0,3.2,95.0,0.1
qwen2.5-7b-instruct,envelope,A,10.0,39.0,2.1,95.0,3.8,13.0,13.0,4.5,95.0,1.2
qwen2.5-7b-instruct,envelope,B,7.0,58.0,2.0,92.0,3.5,3.0,57.0,3.7,90.0,1.1
qwen2.5-7b-instruct,envelope,A,4.0,12.0,1.0,99.0,3.2,12.0,49.0,1.5,93.0,0.5
qwen2.5-7b-instruct,envelope,A,4.0,34.0,3.9,94.0,0.5,10.0,3.0,2.4,95.0,4.8
qwen2.5-7b-instruct,envelope,A,10.0,38.0,2.7,98.0,3.2,3.0,31.0,2.8,92.0,2.3
qwen2.5-7b-instruct,envelope,A,13.0,39.0,2.6,95.0,2.4,7.0,55.0,2.0,96.0,2.8
qwen2.5-7b-instruct,envelope,B,3.0,31.0,2.8,97.0,3.8,8.0,51.0,3.4,90.0,4.9
qwen2.5-7b-instruct,envelope,A,4.0,59.0,3.5,99.0,1.4,12.0,43.0,3.3,91.0,2.1
qwen2.5-7b-instruct,envelope,B,7.0,22.0,0.5,91.0,0.2,6.0,8.0,2.1,95.0,4.3
qwen2.5-7b-instruct,envelope,A,4.0,52.0,2.1,90.0,3.0,8.0,32.0,2.5,97.0,1.0
qwen2.5-7b-instruct,envelope,A,8.0,54.0,3.9,97.0,3.3,9.0,46.0,1.6,99.0,1.7
qwen2.5-7b-instruct,envelope,A,9.0,6.0,3.1,97.0,5.0,3.0,39.0,0.9,95.0,4.0
qwen2.5-7b-instruct,envelope,A,5.0,35.0,3.1,99.0,4.1,9.0,13.0,3.4,93.0,1.9
qwen2.5-7b-instruct,envelope,B,9.0,46.0,1.7,99.0,4.6,4.0,2.0,4.4,97.0,4.3
qwen2.5-7b-instruct,envelope,B,10.0,60.0,4.9,94.0,4.1,7.0,7.0,4.6,94.0,1.0
qwen2.5-7b-instruct,envelope,A,5.0,12.0,1.4,97.0,2.5,13.0,40.0,0.5,93.0,3.4
qwen2.5-7b-instruct,envelope,B,10.0,8.0,3.3,94.0,1.5,7.0,17.0,4.8,97.0,0.5
qwen2.5-7b-instruct,envelope,B,6.0,13.0,2.3,100.0,3.6,11.0,8.0,3.4,96.0,4.1
qwen2.5-7b-instruct,envelope,A,9.0,39.0,3.6,96.0,2.1,3.0,9.0,4.6,91.0,1.3
qwen2.5-7b-instruct,envelope,B,11.0,25.0,4.2,95.0,3.8,7.0,57.0,2.1,90.0,4.0
qwen2.5-7b-instruct,envelope,A,14.0,48.0,1.5,94.0,1.6,4.0,14.0,3.7,99.0,2.0
qwen2.5-7b-instruct,envelope,A,5.0,31.0,4.4,94.0,4.3,3.0,54.0,1.6,100.0,4.0
qwen2.5-7b-instruct,envelope,A,15.0,54.0,4.2,91.0,2.0,10.0,40.0,3.2,96.0,0.5
qwen2.5-7b-instruct,envelope,A,11.0,16.0,2.5,93.0,5.0,8.0,40.0,2.5,99.0,4.9
qwen2.5-7b-instruct,envelope,A,13.0,22.0,3.8,99.0,2.8,6.0,54.0,3.3,95.0,1.0
qwen2.5-7b-instruct,envelope,A,13.0,35.0,0.9,93.0,0.9,6.0,44.0,2.9,100.0,4.6
qwen2.5-7b-instruct,envelope,A,14.0,33.0,1.8,93.0,1.5,3.0,28.0,1.1,97.0,2.7
qwen2.5-7b-instruct,envelope,A,11.0,6.0,4.1,95.0,2.3,3.0,14.0,3.3,96.0,5.0
qwen2.5-7b-instruct,envelope,A,4.0,58.0,0.7,90.0,5.0,14.0,29.0,3.3,95.0,4.3
qwen2.5-7b-instruct,envelope,A,8.0,30.0,0.5,96.0,0.9,13.0,18.0,4.3,91.0,2.2
qwen2.5-7b-instruct,envelope,A,10.0,24.0,3.3,100.0,4.8,13.0,48.0,1.6,97.0,0.4
qwen2.5-7b-instruct,envelope,B,12.0,58.0,4.7,90.0,3.8,14.0,1.0,2.7,91.0,4.4
qwen2.5-7b-instruct,envelope,A,11.0,54.0,4.0,91.0,1.4,13.0,7.0,4.5,98.0,3.8
qwen2.5-7b-instruct,envelope,A,8.0,40.0,3.6,93.0,4.3,7.0,34.0,1.0,93.0,2.1
qwen2.5-7b-instruct,envelope,A,5.0,25.0,4.1,96.0,1.5,4.0,29.0,1.7,91.0,3.6
qwen2.5-7b-instruct,envelope,A,14.0,18.0,1.0,95.0,5.0,3.0,15.0,0.6,100.0,1.7
qwen2.5-7b-instruct,envelope,B,10.0,58.0,1.4,97.0,0.4,7.0,15.0,3.1,100.0,3.6
qwen2.5-7b-instruct,envelope,B,2.0,16.0,4.9,97.0,4.4,9.0,27.0,2.4,100.0,3.8
qwen2.5-7b-instruct,envelope,A,5.0,45.0,4.5,100.0,3.2,3.0,9.0,3.1,93.0,3.9
qwen2.5-7b-instruct,envelope,B,10.0,31.0,3.8,92.0,2.9,3.0,50.0,2.0,97.0,3.0
qwen2.5-7b-instruct,envelope,A,14.0,47.0,3.8,93.0,4.5,15.0,46.0,3.3,96.0,4.8
qwen2.5-7b-instruct,envelope,A,4.0,55.0,3.7,100.0,4.1,6.0,39.0,3.5,100.0,4.3
qwen2.5-7b-instruct,envelope,A,12.0,47.0,2.6,94.0,3.9,14.0,36.0,2.7,99.0,4.8
qwen2.5-7b-instruct,envelope,B,4.0,52.0,0.9,96.0,1.5,8.0,44.0,4.6,98.0,2.1
qwen2.5-7b-instruct,envelope,A,7.0,29.0,0.6,93.0,0.8,8.0,54.0,4.4,95.0,1.6
qwen2.5-7b-instruct,envelope,A,15.0,55.0,3.7,96.0,3.0,12.0,33.0,2.2,97.0,4.8
qwen2.5-7b-instruct,envelope,A,11.0,47.0,4.4,96.0,1.7,9.0,28.0,1.1,91.0,2.7
qwen2.5-7b-instruct,envelope,A,14.0,27.0,4.6,94.0,1.3,4.0,13.0,1.6,93.0,4.4
qwen2.5-7b-instruct,envelope,B,14.0,3.0,1.0,91.0,1.4,5.0,32.0,2.6,91.0,2.0
qwen2.5-7b-instruct,envelope,A,7.0,45.0,4.5,95.0,4.2,3.0,13.0,2.9,90.0,1.2
qwen2.5-7b-instruct,envelope,A,11.0,42.0,2.7,94.0,2.3,2.0,20.0,4.4,95.0,0.6
qwen2.5-7b-instruct,envelope,B,7.0,40.0,4.6,96.0,3.1,5.0,11.0,4.9,90.0,5.0
qwen2.5-7b-instruct,envelope,A,14.0,59.0,0.9,96.0,4.9,12.0,24.0,2.2,92.0,4.9
qwen2.5-7b-instruct,envelope,B,10.0,34.0,1.6,100.0,4.7,9.0,41.0,4.9,95.0,0.9
qwen2.5-7b-instruct,envelope,B,4.0,39.0,4.4,96.0,2.8,9.0,26.0,3.8,98.0,1.6
qwen2.5-7b-instruct,envelope,A,9.0,37.0,1.6,95.0,4.3,3.0,44.0,2.2,98.0,3.3
qwen2.5-7b-instruct,envelope,A,12.0,9.0,3.9,98.0,2.7,11.0,28.0,2.7,97.0,4.4
qwen2.5-7b-instruct,envelope,B,14.0,14.0,2.4,97.0,4.0,12.0,27.0,2.2,92.0,3.9
qwen2.5-7b-instruct,envelope,B,11.0,39.0,1.0,96.0,2.7,13.0,36.0,4.9,94.0,4.5
qwen2.5-7b-instruct,envelope,B,11.0,51.0,5.0,100.0,3.0,11.0,52.0,2.0,100.0,0.2
qwen2.5-7b-instruct,envelope,A,3.0,20.0,3.4,98.0,1.2,4.0,24.0,1.3,92.0,1.0
qwen2.5-7b-instruct,envelope,B,9.0,19.0,3.0,90.0,0.2,11.0,37.0,4.9,99.0,1.5
qwen2.5-7b-instruct,envelope,A,9.0,31.0,2.4,97.0,3.1,14.0,34.0,3.0,90.0,0.2
qwen2.5-7b-instruct,envelope,B,4.0,44.0,1.0,95.0,4.3,12.0,30.0,4.9,98.0,2.2
qwen2.5-7b-instruct,envelope,A,14.0,56.0,3.9,97.0,3.4,14.0,25.0,3.1,93.0,1.8
qwen2.5-7b-instruct,envelope,B,7.0,37.0,0.6,98.0,1.7,4.0,27.0,2.3,97.0,1.5
qwen2.5-7b-instruct,envelope,B,10.0,8.0,0.8,99.0,2.7,10.0,5.0,1.9,100.0,1.8
qwen2.5-7b-instruct,envelope,B,9.0,57.0,0.8,99.0,3.5,5.0,35.0,4.5,99.0,1.8
qwen2.5-7b-instruct,envelope,A,5.0,31.0,3.1,96.0,3.6,10.0,55.0,0.9,94.0,0.2
qwen2.5-7b-instruct,envelope,B,5.0,36.0,0.8,90.0,0.4,5.0,10.0,4.0,98.0,4.8
qwen2.5-7b-instruct,envelope,A,9.0,43.0,1.2,97.0,0.5,14.0,35.0,1.2,99.0,2.7
qwen2.5-7b-instruct,envelope,A,6.0,45.0,2.6,93.0,4.9,10.0,9.0,3.3,99.0,3.1
qwen2.5-7b-instruct,envelope,A,13.0,44.0,4.9,91.0,4.7,8.0,48.0,1.1,99.0,3.4
qwen2.5-7b-instruct,envelope,A,4.0,6.0,1.0,98.0,4.3,3.0,42.0,1.9,94.0,4.2
qwen2.5-7b-instruct,envelope,B,3.0,28.0,3.1,94.0,0.4,13.0,10.0,2.0,97.0,2.8
qwen2.5-7b-instruct,envelope,B,3.0,47.0,4.1,95.0,2.2,2.0,36.0,3.4,93.0,0.6
qwen2.5-7b-instruct,envelope,A,4.0,26.0,2.2,100.0,3.4,13.0,2.0,1.7,94.0,0.3
qwen2.5-7b-instruct,envelope,A,15.0,45.0,1.9,95.0,4.7,12.0,28.0,4.1,93.0,1.5
qwen2.5-7b-instruct,envelope,B,14.0,56.0,4.8,92.0,2.8,3.0,8.0,1.5,97.0,2.0
qwen2.5-7b-instruct,envelope,A,10.0,25.0,1.0,92.0,4.3,9.0,39.0,1.9,93.0,0.6
qwen2.5-7b-instruct,envelope,B,12.0,60.0,3.1,98.0,0.9,10.0,54.0,4.4,91.0,1.7
qwen2.5-7b-instruct,envelope,A,12.0,18.0,2.5,92.0,4.5,15.0,22.0,2.8,98.0,3.2
qwen2.5-7b-instruct,envelope,B,6.0,9.0,1.9,100.0,1.3,11.0,13.0,4.3,90.0,3.6
qwen2.5-7b-instruct,envelope,A,9.0,3.0,3.3,97.0,2.6,13.0,5.0,1.6,98.0,0.9
qwen2.5-7b-instruct,envelope,B,13.0,1.0,3.4,91.0,2.0,4.0,8.0,1.1,94.0,4.7
qwen2.5-7b-instruct,envelope,A,15.0,32.0,2.0,100.0,1.7,10.0,20.0,2.9,92.0,3.1
qwen2.5-7b-instruct,envelope,B,6.0,21.0,4.7,99.0,4.3,3.0,18.0,4.6,97.0,2.4
qwen2.5-7b-instruct,envelope,A,6.0,34.0,2.5,99.0,1.4,4.0,46.0,2.4,98.0,1.0
qwen2.5-7b-instruct,envelope,B,13.0,4.0,3.1,98.0,3.5,5.0,31.0,1.3,99.0,4.3
qwen2.5-7b-instruct,envelope,A,2.0,31.0,0.7,91.0,3.9,12.0,48.0,0.8,94.0,2.0
qwen2.5-7b-instruct,envelope,A,10.0,24.0,1.7,94.0,2.4,12.0,34.0,4.5,92.0,2.5
qwen2.5-7b-instruct,envelope,A,13.0,40.0,0.8,91.0,0.3,12.0,8.0,4.4,91.0,2.2
qwen2.5-7b-instruct,envelope,B,8.0,28.0,4.7,95.0,0.7,8.0,35.0,4.1,95.0,0.7
qwen2.5-7b-instruct,envelope,A,15.0,39.0,1.6,92.0,3.7,4.0,18.0,1.0,91.0,4.6
qwen2.5-7b-instruct,envelope,B,3.0,2.0,3.8,95.0,2.0,7.0,46.0,2.1,99.0,1.4
qwen2.5-7b-instruct,laptop_sleeve,B,2.0,5.0,24.0,3.0,4.0,5.0,0.0,28.0,4.0,12.0
qwen2.5-7b-instruct,laptop_sleeve,B,10.0,5.0,49.0,4.0,3.0,5.0,7.0,27.0,9.0,6.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,3.0,18.0,8.0,9.0,4.0,7.0,44.0,9.0,10.0
qwen2.5-7b-instruct,laptop_sleeve,B,13.0,6.0,31.0,3.0,7.0,14.0,6.0,40.0,7.0,11.0
qwen2.5-7b-instruct,laptop_sleeve,B,13.0,3.0,33.0,5.0,8.0,4.0,2.0,14.0,8.0,5.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,4.0,50.0,7.0,2.0,11.0,6.0,12.0,7.0,6.0
qwen2.5-7b-instruct,laptop_sleeve,B,9.0,3.0,44.0,5.0,5.0,10.0,1.0,31.0,5.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,B,7.0,6.0,16.0,6.0,8.0,2.0,1.0,12.0,3.0,10.0
qwen2.5-7b-instruct,laptop_sleeve,A,9.0,7.0,45.0,9.0,8.0,6.0,5.0,27.0,9.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,B,14.0,1.0,15.0,9.0,5.0,3.0,2.0,17.0,8.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,B,5.0,6.0,22.0,7.0,5.0,12.0,4.0,38.0,4.0,11.0
qwen2.5-7b-instruct,laptop_sleeve,B,14.0,5.0,35.0,5.0,12.0,10.0,2.0,48.0,3.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,B,11.0,5.0,47.0,8.0,7.0,14.0,5.0,14.0,1.0,12.0
qwen2.5-7b-instruct,laptop_sleeve,B,8.0,1.0,25.0,8.0,9.0,8.0,6.0,28.0,6.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,B,5.0,5.0,48.0,4.0,3.0,2.0,5.0,15.0,6.0,6.0
qwen2.5-7b-instruct,laptop_sleeve,B,14.0,2.0,40.0,7.0,4.0,7.0,0.0,19.0,4.0,10.0
qwen2.5-7b-instruct,laptop_sleeve,A,11.0,1.0,49.0,8.0,5.0,11.0,3.0,38.0,7.0,5.0
qwen2.5-7b-instruct,laptop_sleeve,B,6.0,0.0,25.0,1.0,9.0,11.0,7.0,34.0,5.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,2.0,33.0,5.0,11.0,7.0,6.0,13.0,7.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,A,5.0,7.0,49.0,7.0,3.0,4.0,6.0,27.0,3.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,B,8.0,1.0,49.0,9.0,3.0,14.0,1.0,14.0,8.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,B,8.0,6.0,21.0,4.0,3.0,2.0,2.0,46.0,8.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,A,5.0,3.0,26.0,6.0,6.0,15.0,6.0,29.0,6.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,B,4.0,5.0,43.0,1.0,4.0,6.0,4.0,48.0,1.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,A,15.0,2.0,33.0,6.0,6.0,7.0,5.0,49.0,6.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,A,4.0,3.0,11.0,3.0,5.0,3.0,2.0,22.0,6.0,10.0
qwen2.5-7b-instruct,laptop_sleeve,B,7.0,0.0,34.0,5.0,11.0,3.0,5.0,26.0,8.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,A,14.0,6.0,46.0,3.0,6.0,12.0,1.0,38.0,5.0,6.0
qwen2.5-7b-instruct,laptop_sleeve,A,4.0,1.0,29.0,6.0,9.0,4.0,6.0,11.0,9.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,A,11.0,6.0,35.0,2.0,3.0,2.0,4.0,38.0,8.0,11.0
qwen2.5-7b-instruct,laptop_sleeve,A,2.0,4.0,43.0,3.0,2.0,14.0,3.0,23.0,4.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,B,10.0,4.0,24.0,7.0,7.0,13.0,5.0,37.0,4.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,A,2.0,7.0,28.0,4.0,11.0,6.0,5.0,38.0,2.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,A,4.0,3.0,39.0,6.0,11.0,8.0,4.0,40.0,6.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,A,6.0,0.0,38.0,3.0,7.0,10.0,7.0,28.0,7.0,2.0
qwen2.5-7b-instruct,laptop_sleeve,B,13.0,1.0,27.0,2.0,11.0,4.0,1.0,13.0,7.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,4.0,20.0,7.0,9.0,4.0,7.0,38.0,1.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,A,14.0,1.0,22.0,2.0,4.0,6.0,0.0,32.0,8.0,9.0
qwen2.5-7b-instruct,laptop_sleeve,B,14.0,1.0,19.0,3.0,6.0,15.0,3.0,45.0,7.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,B,11.0,7.0,27.0,2.0,2.0,9.0,2.0,37.0,2.0,5.0
qwen2.5-7b-instruct,laptop_sleeve,B,6.0,2.0,21.0,4.0,6.0,11.0,2.0,15.0,3.0,10.0
qwen2.5-7b-instruct,laptop_sleeve,B,12.0,3.0,22.0,3.0,7.0,11.0,5.0,20.0,3.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,A,5.0,2.0,14.0,4.0,4.0,13.0,2.0,31.0,8.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,B,7.0,7.0,32.0,3.0,3.0,14.0,7.0,13.0,3.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,A,4.0,4.0,23.0,7.0,11.0,7.0,2.0,28.0,4.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,B,9.0,4.0,47.0,8.0,4.0,5.0,5.0,19.0,9.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,B,7.0,0.0,40.0,7.0,8.0,7.0,6.0,29.0,6.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,B,5.0,5.0,29.0,3.0,2.0,6.0,1.0,22.0,2.0,2.0
qwen2.5-7b-instruct,laptop_sleeve,A,3.0,1.0,14.0,6.0,9.0,6.0,5.0,32.0,1.0,5.0
qwen2.5-7b-instruct,laptop_sleeve,A,4.0,2.0,18.0,1.0,5.0,5.0,6.0,48.0,5.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,5.0,25.0,6.0,6.0,13.0,6.0,21.0,3.0,7.0
qwen2.5-7b-instruct,laptop_sleeve,B,7.0,4.0,24.0,6.0,12.0,4.0,0.0,12.0,7.0,3.0
qwen2.5-7b-instruct,laptop_sleeve,A,7.0,1.0,14.0,1.0,7.0,8.0,5.0,41.0,7.0,6.0
qwen2.5-7b-instruct,laptop_sleeve,A,11.0,6.0,12.0,3.0,6.0,4.0,1.0,33.0,3.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,B,14.0,2.0,43.0,7.0,7.0,2.0,0.0,35.0,5.0,8.0
qwen2.5-7b-instruct,laptop_sleeve,A,14.0,5.0,19.0,7.0,7.0,5.0,5.0,31.0,3.0,4.0
qwen2.5-7b-instruct,laptop_sleeve,A,7.0,6.0,25.0,8.0,4.0,2.0,1.0,16.0,6.0,11.0
qwen2.5-7b-instruct,laptop_sleeve,B,3.0,1.0,25.0,2.0,4.0,5.0,6.0,38.0,7.0,8.0
